epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde,loss_log_var_no_arbitrage,loss_log_var_clamped_no_arbitrage,loss_weight_no_arbitrage
178,adam,5e-05,-0.027843956253491342,-0.013921225792728364,0.0,0.0,0.0,0.0,2.5820537103982133e-06,7.162447737130151e-07,0.0,0.0,-0.0139260288560763,0.0,-0.027885600924491882,-0.013950969092547894,0.0,0.0,0.0,0.0,4.258056378603214e-06,3.6501000977295917e-07,0.0,0.0,-0.013939253985881805,0.0,1,0,0,-0.01416913140565157,-0.01416913140565157,1.014269989341502,-0.014169243164360523,-0.014169243164360523,1.0142701026950127
179,adam,5e-05,-0.02799844101537019,-0.013998535752762109,0.0,0.0,0.0,0.0,2.5034022570480374e-06,5.292186635585949e-07,0.0,0.0,-0.014002937532495707,0.0,-0.02803841233253479,-0.014026932418346405,0.0,0.0,0.0,0.0,4.250514393788762e-06,2.8351072955956624e-07,0.0,0.0,-0.014016013592481613,0.0,1,0,0,-0.014248465187847614,-0.014248465187847614,1.0143504584078398,-0.014248576946556568,-0.014248576946556568,1.0143505717703438
180,adam,5e-05,-0.028152027633041143,-0.014075517421588302,0.0,0.0,0.0,0.0,2.802658997325125e-06,7.940733990352555e-07,0.0,0.0,-0.014080106280744076,0.0,-0.02819766104221344,-0.01410288643091917,0.0,0.0,0.0,0.0,4.717629053629935e-06,1.8895423181675142e-06,0.0,0.0,-0.014101381413638592,0.0,1,0,0,-0.01432779897004366,-0.01432779897004366,1.0144309338583464,-0.014327910728752613,-0.014327910728752613,1.0144310472298441
181,adam,5e-05,-0.028303120634518564,-0.014152358460705727,0.0,0.0,0.0,0.0,3.2014155095794194e-06,3.1063311070056443e-06,0.0,0.0,-0.014157069730572402,0.0,-0.02834663726389408,-0.014181251637637615,0.0,0.0,0.0,0.0,4.6216027840273455e-06,2.634041265991982e-06,0.0,0.0,-0.01417264062911272,0.0,1,0,0,-0.014407132752239704,-0.014407132752239704,1.014511415693528,-0.014407244510948658,-0.014407244510948658,1.0145115290740203
182,adam,5e-05,-0.02845975395757705,-0.014229636173695326,0.0,0.0,0.0,0.0,2.866025127445937e-06,1.174348760457633e-06,0.0,0.0,-0.014234158326871693,0.0,-0.028500579297542572,-0.014257793314754963,0.0,0.0,0.0,0.0,6.131393092800863e-06,2.886931952161831e-06,0.0,0.0,-0.01425180397927761,0.0,1,0,0,-0.014486466534435749,-0.014486466534435749,1.0145919039138913,-0.014486578293144703,-0.014486578293144703,1.014592017303379
183,adam,5e-05,-0.02861405781004578,-0.014306570694316179,0.0,0.0,0.0,0.0,2.909306559217839e-06,9.470699104952018e-07,0.0,0.0,-0.0143113435478881,0.0,-0.02865535393357277,-0.01433549728244543,0.0,0.0,0.0,0.0,4.070897830388276e-06,7.588831749671954e-07,0.0,0.0,-0.01432468555867672,0.0,1,0,0,-0.014565800316631794,-0.014565800316631794,1.0146723985199428,-0.014565912075340748,-0.014565912075340748,1.0146725119184263
184,adam,5e-05,-0.028768684365786612,-0.014383698347955942,0.0,0.0,0.0,0.0,2.496640483684587e-06,8.405623805884943e-07,0.0,0.0,-0.014388323470484465,0.0,-0.028806857764720917,-0.014410300180315971,0.0,0.0,0.0,0.0,4.3811392060888465e-06,1.5313705716835102e-06,0.0,0.0,-0.014402469620108604,0.0,1,0,0,-0.014645134098827839,-0.014645134098827839,1.014752899512189,-0.014645245857536793,-0.014645245857536793,1.0147530129196694
185,adam,5e-05,-0.028922105790115893,-0.014460784092079848,0.0,0.0,0.0,0.0,2.805408648498542e-06,1.304788815659208e-06,0.0,0.0,-0.014465431566350162,0.0,-0.02896791510283947,-0.014490528963506222,0.0,0.0,0.0,0.0,4.203388471069047e-06,4.518938681030704e-07,0.0,0.0,-0.014482040889561176,0.0,1,0,0,-0.014724458567798138,-0.014724458567798138,1.0148333974397645,-0.014724570326507092,-0.014724570326507092,1.0148335108562412
186,adam,5e-05,-0.029074672842398286,-0.014537828508764505,0.0,0.0,0.0,0.0,2.972033989578904e-06,2.323172802576323e-06,0.0,0.0,-0.014542139309924096,0.0,-0.029120013117790222,-0.014566187746822834,0.0,0.0,0.0,0.0,3.82625512429513e-06,1.1830682069557952e-06,0.0,0.0,-0.014558834955096245,0.0,1,0,0,-0.014803777448832989,-0.014803777448832989,1.0149138960817752,-0.014803889207541943,-0.014803889207541943,1.0149140095072482
187,adam,5e-05,-0.02922850730828941,-0.014614725310821086,0.0,0.0,0.0,0.0,2.8322785894374647e-06,2.5428017220718857e-06,0.0,0.0,-0.014619157125707716,0.0,-0.02927635982632637,-0.014642800204455853,0.0,0.0,0.0,0.0,4.190591425867751e-06,1.0355497579439543e-06,0.0,0.0,-0.014638787135481834,0.0,1,0,0,-0.01488309632986784,-0.01488309632986784,1.0149944011091012,-0.014883208088576794,-0.014883208088576794,1.0149945145435713
188,adam,5e-05,-0.02938302990514785,-0.014691405463963747,0.0,0.0,0.0,0.0,2.8087201826565433e-06,1.7311418858412253e-06,0.0,0.0,-0.01469616370741278,0.0,-0.029420236125588417,-0.014717924408614635,0.0,0.0,0.0,0.0,3.841848865704378e-06,8.726040050532902e-07,0.0,0.0,-0.014707026071846485,0.0,1,0,0,-0.014962415210902691,-0.014962415210902691,1.0150749125222491,-0.014962526969611645,-0.014962526969611645,1.0150750259657173
189,adam,5e-05,-0.029538256232626736,-0.014768613444175571,0.0,0.0,0.0,0.0,2.6181477750242266e-06,9.832167897627642e-07,0.0,0.0,-0.01477324403822422,0.0,-0.029586059972643852,-0.014798269607126713,0.0,0.0,0.0,0.0,4.499263923207764e-06,1.555330413793854e-06,0.0,0.0,-0.014793844893574715,0.0,1,0,0,-0.015041734091937542,-0.015041734091937542,1.0151554303217256,-0.015041845850646496,-0.015041845850646496,1.0151555437741921
190,adam,5e-05,-0.029692504554986954,-0.014845553378108889,0.0,0.0,0.0,0.0,2.6144416551687755e-06,6.479699647954362e-07,0.0,0.0,-0.0148502133670263,0.0,-0.029735920950770378,-0.014874410815536976,0.0,0.0,0.0,0.0,3.8907201087567955e-06,2.8832766929554055e-07,0.0,0.0,-0.014865689910948277,0.0,1,0,0,-0.015121052972972393,-0.015121052972972393,1.0152359545080372,-0.015121164731681347,-0.015121164731681347,1.0152360679695032
191,adam,5e-05,-0.029845618060790002,-0.014922340400516987,0.0,0.0,0.0,0.0,2.6693042585179683e-06,1.0069598754824938e-06,0.0,0.0,-0.014926953939720988,0.0,-0.02988312393426895,-0.01495154295116663,0.0,0.0,0.0,0.0,4.886505394097185e-06,6.799858738304465e-07,0.0,0.0,-0.014937146566808224,0.0,1,0,0,-0.015200371854007244,-0.015200371854007244,1.0153164850816905,-0.015200483612716198,-0.015200483612716198,1.0153165985521562
192,adam,5e-05,-0.029999497579410672,-0.014999308332335204,0.0,0.0,0.0,0.0,2.5879317746557717e-06,1.203917504355445e-06,0.0,0.0,-0.01500398083589971,0.0,-0.030044112354516983,-0.015027444809675217,0.0,0.0,0.0,0.0,4.248227924108505e-06,8.462399136988097e-07,0.0,0.0,-0.015021762810647488,0.0,1,0,0,-0.015279690735042095,-0.015279690735042095,1.0153970220431918,-0.015279802493751049,-0.015279802493751049,1.0153971355226585
193,adam,5e-05,-0.03015279327519238,-0.01507602509809658,0.0,0.0,0.0,0.0,2.96654727094392e-06,9.867417976039405e-07,0.0,0.0,-0.015080721350386739,0.0,-0.030193045735359192,-0.015101809985935688,0.0,0.0,0.0,0.0,4.4955313569516875e-06,2.6166856059717247e-07,0.0,0.0,-0.015095992013812065,0.0,1,0,0,-0.015359009616076946,-0.015359009616076946,1.0154775653930483,-0.0153591213747859,-0.0153591213747859,1.0154776788815165
194,adam,5e-05,-0.03030674217734486,-0.015152713924180716,0.0,0.0,0.0,0.0,3.040838734591489e-06,5.337011579342743e-07,0.0,0.0,-0.0151576028438285,0.0,-0.03035748191177845,-0.015183837153017521,0.0,0.0,0.0,0.0,5.147099727764726e-06,1.7074503375624772e-06,0.0,0.0,-0.015180499292910099,0.0,1,0,0,-0.015438328497111797,-0.015438328497111797,1.0155581151317667,-0.015438440255820751,-0.015438440255820751,1.0155582286292368
195,adam,5e-05,-0.030460113543085754,-0.015229935175739229,0.0,0.0,0.0,0.0,3.0815182157084564e-06,1.200378068944019e-06,0.0,0.0,-0.015234460588544607,0.0,-0.030505409464240074,-0.015258392319083214,0.0,0.0,0.0,0.0,3.7985766994097503e-06,3.482481929495407e-07,0.0,0.0,-0.015251164324581623,0.0,1,0,0,-0.01551763340830803,-0.01551763340830803,1.0156386570715454,-0.015517745167016983,-0.015517745167016983,1.0156387705780168
196,adam,5e-05,-0.03061466186773032,-0.015306568064261228,0.0,0.0,0.0,0.0,2.644810727758795e-06,5.99388119582045e-07,0.0,0.0,-0.015311337949242443,0.0,-0.030659159645438194,-0.015334874391555786,0.0,0.0,0.0,0.0,4.363061634649057e-06,1.0404211252534878e-06,0.0,0.0,-0.015329688787460327,0.0,1,0,0,-0.015596937388181686,-0.015596937388181686,1.0157192044529864,-0.01559704914689064,-0.01559704914689064,1.0157193179684598
197,adam,5e-05,-0.030767647665925324,-0.015383391466457397,0.0,0.0,0.0,0.0,2.934257267384055e-06,8.995815470314028e-07,0.0,0.0,-0.015388090047053993,0.0,-0.030818920582532883,-0.01541375182569027,0.0,0.0,0.0,0.0,4.876259026787011e-06,2.321556848983164e-07,0.0,0.0,-0.015410277992486954,0.0,1,0,0,-0.015676241368055344,-0.015676241368055344,1.0157997582224088,-0.015676353126764297,-0.015676353126764297,1.0157998717468846
198,adam,5e-05,-0.030920991324819624,-0.01545999851077795,0.0,0.0,0.0,0.0,2.951647317672723e-06,1.0568060080373698e-06,0.0,0.0,-0.015465001401025802,0.0,-0.030957087874412537,-0.015486245043575764,0.0,0.0,0.0,0.0,6.577505246241344e-06,2.0476850295381155e-06,0.0,0.0,-0.015479469671845436,0.0,1,0,0,-0.015755545347929,-0.015755545347929,1.0158803183803187,-0.015755657106637955,-0.015755657106637955,1.015880431913798
199,adam,5e-05,-0.031074031023308635,-0.015536752296611667,0.0,0.0,0.0,0.0,3.3304491324770424e-06,1.0648336932206348e-06,0.0,0.0,-0.015541674103587866,0.0,-0.031120426952838898,-0.015565472654998302,0.0,0.0,0.0,0.0,4.007107690995326e-06,3.4360630252194824e-07,0.0,0.0,-0.015559304505586624,0.0,1,0,0,-0.015834849327802658,-0.015834849327802658,1.0159608849272233,-0.015834961086511612,-0.015834961086511612,1.0159609984697064
200,adam,5e-05,-0.031229952815920115,-0.015614001196809113,0.0,0.0,0.0,0.0,2.5183757728086675e-06,3.418877847494173e-07,0.0,0.0,-0.015618811827152967,0.0,-0.031268052756786346,-0.015641488134860992,0.0,0.0,0.0,0.0,3.493052417979925e-06,2.3091369882877189e-07,0.0,0.0,-0.015630286186933517,0.0,1,0,0,-0.015914153307676315,-0.015914153307676315,1.016041457863629,-0.01591426506638527,-0.01591426506638527,1.016041571415117
201,adam,5e-05,-0.03138218633830547,-0.01569080469198525,0.0,0.0,0.0,0.0,2.928231282339766e-06,1.1248383700035447e-06,0.0,0.0,-0.015695434412918985,0.0,-0.031422656029462814,-0.015719609335064888,0.0,0.0,0.0,0.0,3.937658220820595e-06,3.7174365274950105e-07,0.0,0.0,-0.015707356855273247,0.0,1,0,0,-0.015993457287549973,-0.015993457287549973,1.0161220371900428,-0.015993569046258926,-0.015993569046258926,1.016122150750536
202,adam,5e-05,-0.03153621149249375,-0.015767388860695064,0.0,0.0,0.0,0.0,2.9298556398771325e-06,5.494931105687328e-07,0.0,0.0,-0.01577230216935277,0.0,-0.03157404065132141,-0.015795817598700523,0.0,0.0,0.0,0.0,3.7947279452055227e-06,2.0639981812564656e-07,0.0,0.0,-0.015782225877046585,0.0,1,0,0,-0.01607276126742363,-0.01607276126742363,1.016202622906971,-0.016072873026132584,-0.016072873026132584,1.0162027364764705
203,adam,5e-05,-0.03169006877578795,-0.01584438420832157,0.0,0.0,0.0,0.0,2.8954741964071218e-06,5.693241131865534e-07,0.0,0.0,-0.015849148854613304,0.0,-0.03172679245471954,-0.015871187672019005,0.0,0.0,0.0,0.0,3.827742148132529e-06,3.4074750487889105e-07,0.0,0.0,-0.015859773382544518,0.0,1,0,0,-0.016152065247297287,-0.016152065247297287,1.0162832150149208,-0.01615217700600624,-0.01615217700600624,1.0162833285934272
204,adam,5e-05,-0.03184389346279204,-0.015921219368465245,0.0,0.0,0.0,0.0,2.5756533474918797e-06,6.274468322686744e-07,0.0,0.0,-0.015925877494737506,0.0,-0.03188447281718254,-0.015949949622154236,0.0,0.0,0.0,0.0,3.628036665759282e-06,5.039978532295208e-07,0.0,0.0,-0.01593865640461445,0.0,1,0,0,-0.016231369227170944,-0.016231369227170944,1.0163638135143989,-0.016231480985879898,-0.016231480985879898,1.016363927101913
205,adam,5e-05,-0.0319968827534467,-0.015997693757526577,0.0,0.0,0.0,0.0,2.6310923715300305e-06,6.364533202685152e-07,0.0,0.0,-0.016002456075511873,0.0,-0.03204793483018875,-0.016027485951781273,0.0,0.0,0.0,0.0,4.951782102580182e-06,2.4512050345038006e-07,0.0,0.0,-0.016025645658373833,0.0,1,0,0,-0.0163106732070446,-0.0163106732070446,1.0164444184059123,-0.016310784965753555,-0.016310784965753555,1.0164445320024345
206,adam,5e-05,-0.032148786121979356,-0.01607441797386855,0.0,0.0,0.0,0.0,3.0324847699603197e-06,1.6375818123748331e-06,0.0,0.0,-0.016079038381576538,0.0,-0.032186366617679596,-0.01610346883535385,0.0,0.0,0.0,0.0,5.534056981559843e-06,7.0600522121822e-06,0.0,0.0,-0.016095491126179695,0.0,1,0,0,-0.01638997718691826,-0.01638997718691826,1.0165250296899677,-0.016390088945627213,-0.016390088945627213,1.0165251432954991
207,adam,5e-05,-0.032300616381689906,-0.0161508183227852,0.0,0.0,0.0,0.0,3.1471421024775736e-06,2.526322091966904e-06,0.0,0.0,-0.016155471792444587,0.0,-0.03234013170003891,-0.016178470104932785,0.0,0.0,0.0,0.0,4.1572620830265805e-06,3.055617526115384e-06,0.0,0.0,-0.016168875619769096,0.0,1,0,0,-0.016469281166791916,-0.016469281166791916,1.0166056473670724,-0.01646939292550087,-0.01646939292550087,1.0166057609816135
208,adam,5e-05,-0.03245337796397507,-0.01622710016090423,0.0,0.0,0.0,0.0,3.6952101680753913e-06,2.4109641074687715e-06,0.0,0.0,-0.01623238413594663,0.0,-0.03250286728143692,-0.01625576615333557,0.0,0.0,0.0,0.0,5.028212854085723e-06,1.1896704563696403e-06,0.0,0.0,-0.01625332050025463,0.0,1,0,0,-0.016548585146665573,-0.016548585146665573,1.0166862714377334,-0.016548696905374527,-0.016548696905374527,1.0166863850612848
209,adam,5e-05,-0.0326083495747298,-0.016304657910950482,0.0,0.0,0.0,0.0,3.1202012351627673e-06,2.328653195604602e-06,0.0,0.0,-0.01630914059933275,0.0,-0.03264744579792023,-0.016332747414708138,0.0,0.0,0.0,0.0,4.602463377523236e-06,2.7947776288783643e-06,0.0,0.0,-0.016322096809744835,0.0,1,0,0,-0.01662788912653923,-0.01662788912653923,1.0167669019024574,-0.016628000885248184,-0.016628000885248184,1.01676701553502
210,adam,5e-05,-0.032762774266302586,-0.01638098561670631,0.0,0.0,0.0,0.0,2.8019862483574798e-06,1.4588644816626584e-06,0.0,0.0,-0.01638604945037514,0.0,-0.03281116485595703,-0.016410456970334053,0.0,0.0,0.0,0.0,4.242370323481737e-06,1.3529705711334827e-06,0.0,0.0,-0.016406305134296417,0.0,1,0,0,-0.016707193106412888,-0.016707193106412888,1.0168475387617517,-0.01670730486512184,-0.01670730486512184,1.016847652403326
211,adam,5e-05,-0.03291570185683668,-0.0164576293900609,0.0,0.0,0.0,0.0,2.8748381737386808e-06,1.4379158947974702e-06,0.0,0.0,-0.016462385305203497,0.0,-0.03294892981648445,-0.016483096405863762,0.0,0.0,0.0,0.0,3.674312438306515e-06,1.2924988368467893e-06,0.0,0.0,-0.01647080108523369,0.0,1,0,0,-0.0167864803224802,-0.0167864803224802,1.0169281649685364,-0.016786592081189156,-0.016786592081189156,1.0169282786191216
212,adam,5e-05,-0.033070399425923824,-0.016534584923647344,0.0,0.0,0.0,0.0,2.572213546159219e-06,9.167121710618176e-07,0.0,0.0,-0.016539303003810346,0.0,-0.03311210125684738,-0.016563672572374344,0.0,0.0,0.0,0.0,3.944836407754337e-06,1.0860884458452347e-06,0.0,0.0,-0.01655346155166626,0.0,1,0,0,-0.01686575450003147,-0.01686575450003147,1.0170087843079167,-0.016865866258740425,-0.016865866258740425,1.0170088979675118
213,adam,5e-05,-0.033224038779735565,-0.01661125652026385,0.0,0.0,0.0,0.0,2.2652520854649083e-06,8.640693884842676e-07,0.0,0.0,-0.01661591196898371,0.0,-0.03327130526304245,-0.01664154976606369,0.0,0.0,0.0,0.0,4.34748380939709e-06,5.473623332363786e-07,0.0,0.0,-0.016634652391076088,0.0,1,0,0,-0.01694502867758274,-0.01694502867758274,1.0170894100385823,-0.016945140436291695,-0.016945140436291695,1.017089523707188
214,adam,5e-05,-0.033377116080373526,-0.016687876195646822,0.0,0.0,0.0,0.0,2.5350034746907113e-06,7.868000153621324e-07,0.0,0.0,-0.016692562610842288,0.0,-0.03341631218791008,-0.01671610213816166,0.0,0.0,0.0,0.0,4.057053502037888e-06,9.275844945477729e-07,0.0,0.0,-0.016705194488167763,0.0,1,0,0,-0.01702430285513401,-0.01702430285513401,1.0171700421610395,-0.017024414613842964,-0.017024414613842964,1.0171701558386566
215,adam,5e-05,-0.03352923900820315,-0.016764104831963778,0.0,0.0,0.0,0.0,2.8717712439174647e-06,8.229815993132661e-07,0.0,0.0,-0.016768828500062227,0.0,-0.03356875479221344,-0.01678963378071785,0.0,0.0,0.0,0.0,4.8058795982797164e-06,3.9604697121831123e-07,0.0,0.0,-0.016784323379397392,0.0,1,0,0,-0.01710357703268528,-0.01710357703268528,1.0172506806757953,-0.017103688791394234,-0.017103688791394234,1.0172507943624245
216,adam,5e-05,-0.03368001081980765,-0.016839777468703687,0.0,0.0,0.0,0.0,3.135405989951323e-06,1.932102083657128e-06,0.0,0.0,-0.01684530102647841,0.0,-0.033728741109371185,-0.016871320083737373,0.0,0.0,0.0,0.0,4.401929800224025e-06,2.927410605479963e-06,0.0,0.0,-0.016864752396941185,0.0,1,0,0,-0.01718285121023655,-0.01718285121023655,1.0173313255833565,-0.017182962968945503,-0.017182962968945503,1.0173314392789985
217,adam,5e-05,-0.03383452049456537,-0.016917183878831565,0.0,0.0,0.0,0.0,3.0022511197103086e-06,1.7240685599162475e-06,0.0,0.0,-0.016922063077799976,0.0,-0.03387478366494179,-0.016944993287324905,0.0,0.0,0.0,0.0,4.774006356456084e-06,3.6603814805857837e-06,0.0,0.0,-0.0169382244348526,0.0,1,0,0,-0.01726212538778782,-0.01726212538778782,1.0174119768842298,-0.017262237146496773,-0.017262237146496773,1.0174120905888853
218,adam,5e-05,-0.03398894378915429,-0.016993951168842614,0.0,0.0,0.0,0.0,2.596210059380155e-06,1.1489047739843272e-06,0.0,0.0,-0.016998738166876137,0.0,-0.03403609246015549,-0.017025453969836235,0.0,0.0,0.0,0.0,5.6308026614715345e-06,9.970653991331346e-07,0.0,0.0,-0.017017267644405365,0.0,1,0,0,-0.01734139956533909,-0.01734139956533909,1.0174926345789221,-0.017341511324048042,-0.017341511324048042,1.0174927482925917
219,adam,5e-05,-0.03414271050132811,-0.017070765024982393,0.0,0.0,0.0,0.0,2.7587043121002353e-06,6.046010687654757e-07,0.0,0.0,-0.01707530813291669,0.0,-0.03417998179793358,-0.017096620053052902,0.0,0.0,0.0,0.0,3.966839358326979e-06,5.014418889004446e-07,0.0,0.0,-0.01708783023059368,0.0,1,0,0,-0.017420673742890358,-0.017420673742890358,1.0175732986679402,-0.017420785501599312,-0.017420785501599312,1.0175734123906248
220,adam,5e-05,-0.03429570817388594,-0.017147210193797946,0.0,0.0,0.0,0.0,2.690440197739008e-06,5.519447459079174e-07,0.0,0.0,-0.017151740612462163,0.0,-0.034339841455221176,-0.017177104949951172,0.0,0.0,0.0,0.0,4.639507551473798e-06,4.79171887945995e-07,0.0,0.0,-0.01716785505414009,0.0,1,0,0,-0.017499947920441628,-0.017499947920441628,1.0176539691517912,-0.01750005967915058,-0.01750005967915058,1.0176540828834912
221,adam,5e-05,-0.03444866510108113,-0.01722359925042838,0.0,0.0,0.0,0.0,2.6151164291832174e-06,4.265931341507212e-07,0.0,0.0,-0.0172281083650887,0.0,-0.034489162266254425,-0.01724993996322155,0.0,0.0,0.0,0.0,3.9343062780972105e-06,3.112911315383826e-07,0.0,0.0,-0.017243467271327972,0.0,1,0,0,-0.017579222097992897,-0.017579222097992897,1.0177346460309817,-0.01757933385670185,-0.01757933385670185,1.0177347597716984
222,adam,5e-05,-0.034601128194481134,-0.017300049657933414,0.0,0.0,0.0,0.0,2.8446206954413356e-06,8.707034044874717e-07,0.0,0.0,-0.01730479404795915,0.0,-0.03464101627469063,-0.01732783578336239,0.0,0.0,0.0,0.0,4.235018877807306e-06,2.3356644760497147e-06,0.0,0.0,-0.017319751903414726,0.0,1,0,0,-0.017658496275544167,-0.017658496275544167,1.0178153293060193,-0.01765860803425312,-0.01765860803425312,1.0178154430557527
223,adam,5e-05,-0.034754344960674644,-0.01737662882078439,0.0,0.0,0.0,0.0,2.6590606125864724e-06,9.451184581621419e-07,0.0,0.0,-0.01738132070749998,0.0,-0.03479679301381111,-0.017404716461896896,0.0,0.0,0.0,0.0,4.240846465108916e-06,7.836257509552524e-07,0.0,0.0,-0.01739710196852684,0.0,1,0,0,-0.017737770453095436,-0.017737770453095436,1.0178960189774104,-0.01773788221180439,-0.01773788221180439,1.0178961327361618
224,adam,5e-05,-0.03490772517398,-0.017453069449402392,0.0,0.0,0.0,0.0,2.3616888782385104e-06,7.421892611603198e-07,0.0,0.0,-0.01745775993913412,0.0,-0.03494985029101372,-0.017481477931141853,0.0,0.0,0.0,0.0,4.31424177804729e-06,4.960428213962587e-06,0.0,0.0,-0.017477646470069885,0.0,1,0,0,-0.017817044630646706,-0.017817044630646706,1.0179767150456627,-0.01781715638935566,-0.01781715638935566,1.0179768288134323
225,adam,5e-05,-0.03505973843857646,-0.017529699485749006,0.0,0.0,0.0,0.0,2.783594631239339e-06,1.433166170627942e-06,0.0,0.0,-0.017534255399368703,0.0,-0.03509797155857086,-0.01755625195801258,0.0,0.0,0.0,0.0,3.7172262636886444e-06,6.292187890721834e-07,0.0,0.0,-0.017546068876981735,0.0,1,0,0,-0.017896318808197975,-0.017896318808197975,1.0180574175112826,-0.01789643056690693,-0.01789643056690693,1.0180575312880717
226,adam,5e-05,-0.035212552873417735,-0.01760599436238408,0.0,0.0,0.0,0.0,2.81634986976087e-06,1.181233548308569e-06,0.0,0.0,-0.01761055667884648,0.0,-0.035260625183582306,-0.01763545535504818,0.0,0.0,0.0,0.0,4.8406695896119345e-06,4.1460870647824777e-07,0.0,0.0,-0.017630428075790405,0.0,1,0,0,-0.017975592985749245,-0.017975592985749245,1.018138126374778,-0.0179757047444582,-0.0179757047444582,1.018138240160587
