epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde,loss_log_var_term,loss_log_var_clamped_term,loss_weight_term,loss_log_var_low,loss_log_var_clamped_low,loss_weight_low,loss_log_var_no_arbitrage,loss_log_var_clamped_no_arbitrage,loss_weight_no_arbitrage
194,adam,0.001,-3.8938432931900024,-0.971910871565342,0.0,0.0,0.0,0.0,-0.9736965447664261,-0.9748731106519699,0.0,0.0,-0.9733627811074257,0.0,-3.6846137046813965,-0.919304370880127,0.0,0.0,0.0,0.0,-0.9212280511856079,-0.9230661392211914,0.0,0.0,-0.9210152626037598,0.0,0,0,0,-1.3253750801086426,-1.3253750801086426,3.7635967405663764,-1.3300846815109253,-1.3300846815109253,3.781363585592949,-1.3316136598587036,-1.3316136598587036,3.7871496308821753,-1.3273900747299194,-1.3273900747299194,3.7711880133737012
195,adam,0.001,-3.896405518054962,-0.9744446203112602,0.0,0.0,0.0,0.0,-0.9746336787939072,-0.9717483222484589,0.0,0.0,-0.9755789339542389,0.0,-3.6846137046813965,-0.919304370880127,0.0,0.0,0.0,0.0,-0.9212280511856079,-0.9230661392211914,0.0,0.0,-0.9210152626037598,0.0,0,0,0,-1.3310176134109497,-1.3310176134109497,3.7848929863968506,-1.3357369899749756,-1.3357369899749756,3.802797537582221,-1.3372336626052856,-1.3372336626052856,3.8084933418893074,-1.333032488822937,-1.333032488822937,3.7925267621831265
196,adam,0.001,-3.9136863052845,-0.9770146235823631,0.0,0.0,0.0,0.0,-0.9786226525902748,-0.9794681817293167,0.0,0.0,-0.9785808473825455,0.0,-3.6846137046813965,-0.919304370880127,0.0,0.0,0.0,0.0,-0.9212280511856079,-0.9230661392211914,0.0,0.0,-0.9210152626037598,0.0,0,0,0,-1.3366466760635376,-1.3366466760635376,3.806258463539208,-1.3413758277893066,-1.3413758277893066,3.8243014677455673,-1.3428319692611694,-1.3428319692611694,3.8298742481072705,-1.3386616706848145,-1.3386616706848145,3.8139357861546928
197,adam,0.001,-3.9249879717826843,-0.9796572923660278,0.0,0.0,0.0,0.0,-0.9809805080294609,-0.983130544424057,0.0,0.0,-0.981219656765461,0.0,-3.6846137046813965,-0.919304370880127,0.0,0.0,0.0,0.0,-0.9212280511856079,-0.9230661392211914,0.0,0.0,-0.9210152626037598,0.0,0,0,0,-1.3422621488571167,-1.3422621488571167,3.827692529268731,-1.3470029830932617,-1.3470029830932617,3.8458820677821377,-1.3484351634979248,-1.3484351634979248,3.8513940108245213,-1.3442792892456055,-1.3442792892456055,3.835421314866418
198,adam,0.001,-3.9359929859638214,-0.9823532626032829,0.0,0.0,0.0,0.0,-0.984017513692379,-0.9857451915740967,0.0,0.0,-0.9838770627975464,0.0,-3.6846137046813965,-0.919304370880127,0.0,0.0,0.0,0.0,-0.9212280511856079,-0.9230661392211914,0.0,0.0,-0.9210152626037598,0.0,0,0,0,-1.3478654623031616,-1.3478654623031616,3.8492004919395426,-1.3526183366775513,-1.3526183366775513,3.867538803643879,-1.3540362119674683,-1.3540362119674683,3.8730263807770315,-1.3498848676681519,-1.3498848676681519,3.8569814418656767
199,adam,0.001,-3.9465942084789276,-0.9849560186266899,0.0,0.0,0.0,0.0,-0.9868261739611626,-0.9883475676178932,0.0,0.0,-0.9864644482731819,0.0,-3.6846137046813965,-0.919304370880127,0.0,0.0,0.0,0.0,-0.9212280511856079,-0.9230661392211914,0.0,0.0,-0.9210152626037598,0.0,0,0,0,-1.353456974029541,-1.353456974029541,3.8707836265695605,-1.3582245111465454,-1.3582245111465454,3.8892817914873596,-1.359628677368164,-1.359628677368164,3.8947468256155413,-1.355478286743164,-1.355478286743164,3.8786156034963013
200,adam,0.001,-3.956950157880783,-0.9875615015625954,0.0,0.0,0.0,0.0,-0.9894589185714722,-0.9909262731671333,0.0,0.0,-0.9890034943819046,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,1,0,0,-1.3590363264083862,-1.3590363264083862,3.89244045175412,-1.3638195991516113,-1.3638195991516113,3.9111036560858863,-1.3652105331420898,-1.3652105331420898,3.9165475282571554,-1.361059308052063,-1.361059308052063,3.9003227575289046
201,adam,0.001,-3.9671043753623962,-0.9901279434561729,0.0,0.0,0.0,0.0,-0.9919372871518135,-0.993478573858738,0.0,0.0,-0.9915606454014778,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.3646032810211182,-1.3646032810211182,3.9141699184410994,-1.3694028854370117,-1.3694028854370117,3.933001541686507,-1.3707808256149292,-1.3707808256149292,3.9384247180788394,-1.3666276931762695,-1.3666276931762695,3.9221018376292167
202,adam,0.001,-3.9771232306957245,-0.9926401823759079,0.0,0.0,0.0,0.0,-0.994433119893074,-0.9959752485156059,0.0,0.0,-0.9940746054053307,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.3701579570770264,-1.3701579570770264,3.93597236106035,-1.3749728202819824,-1.3749728202819824,3.954969226511378,-1.3763388395309448,-1.3763388395309448,3.9603754822878976,-1.3721833229064941,-1.3721833229064941,3.9439522233284987
203,adam,0.001,-3.987279623746872,-0.995145320892334,0.0,0.0,0.0,0.0,-0.9970706030726433,-0.998470664024353,0.0,0.0,-0.9965930953621864,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.375699758529663,-1.375699758529663,3.957845290144206,-1.3805307149887085,-1.3805307149887085,3.9770117272483576,-1.3818840980529785,-1.3818840980529785,3.982397791448341,-1.377726435661316,-1.377726435661316,3.965874698445107
204,adam,0.001,-3.99730321764946,-0.9976562038064003,0.0,0.0,0.0,0.0,-0.9995732605457306,-1.0009958520531654,0.0,0.0,-0.9990779608488083,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.3812288045883179,-1.3812288045883179,3.979789007054961,-1.3860759735107422,-1.3860759735107422,3.9991265449427584,-1.3874168395996094,-1.3874168395996094,4.004492434777865,-1.3832569122314453,-1.3832569122314453,3.9878686379693673
205,adam,0.001,-4.007103621959686,-1.0001195073127747,0.0,0.0,0.0,0.0,-1.0020211786031723,-1.0034150779247284,0.0,0.0,-1.001547947525978,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.3867456912994385,-1.3867456912994385,4.0018057281773505,-1.391608715057373,-1.391608715057373,4.021314000658479,-1.3929368257522583,-1.3929368257522583,4.026658298914523,-1.3887747526168823,-1.3887747526168823,4.009933880851713
206,adam,0.001,-4.016702115535736,-1.0025604367256165,0.0,0.0,0.0,0.0,-1.004436194896698,-1.0057203620672226,0.0,0.0,-1.003985121846199,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.392249584197998,-1.392249584197998,4.023891962686185,-1.3971282243728638,-1.3971282243728638,4.043571048231314,-1.3984432220458984,-1.3984432220458984,4.048891832393151,-1.3942797183990479,-1.3942797183990479,4.03206930111964
207,adam,0.001,-4.0256600975990295,-1.0049899071455002,0.0,0.0,0.0,0.0,-1.0063452273607254,-1.0079342871904373,0.0,0.0,-1.0063906013965607,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.3977407217025757,-1.3977407217025757,4.046048483334597,-1.4026329517364502,-1.4026329517364502,4.065891181188372,-1.4039357900619507,-1.4039357900619507,4.071191832242438,-1.3997719287872314,-1.3997719287872314,4.05427519793081
208,adam,0.001,-4.035699009895325,-1.0074008852243423,0.0,0.0,0.0,0.0,-1.009002298116684,-1.0104643255472183,0.0,0.0,-1.0088315904140472,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.4032191038131714,-1.4032191038131714,4.068275110352208,-1.4081220626831055,-1.4081220626831055,4.088270674548151,-1.4094133377075195,-1.4094133377075195,4.093553166204012,-1.405251145362854,-1.405251145362854,4.076550419450417
209,adam,0.001,-4.0449298620224,-1.0098203122615814,0.0,0.0,0.0,0.0,-1.0113947689533234,-1.0125163942575455,0.0,0.0,-1.0111984014511108,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.4086846113204956,-1.4086846113204956,4.090571172655769,-1.4135982990264893,-1.4135982990264893,4.110720424963186,-1.4148777723312378,-1.4148777723312378,4.115983348177116,-1.410717487335205,-1.410717487335205,4.098895254725852
210,adam,0.001,-4.052453696727753,-1.012086346745491,0.0,0.0,0.0,0.0,-1.0136616230010986,-1.0132161378860474,0.0,0.0,-1.013489544391632,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.4141370058059692,-1.4141370058059692,4.112935494507583,-1.4190622568130493,-1.4190622568130493,4.133242702190338,-1.4203211069107056,-1.4203211069107056,4.138449111526526,-1.416170597076416,-1.416170597076416,4.121308034501864
211,adam,0.001,-4.062816739082336,-1.0144307911396027,0.0,0.0,0.0,0.0,-1.0157442688941956,-1.0167823433876038,0.0,0.0,-1.0158593356609344,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.4195764064788818,-1.4195764064788818,4.135368353949218,-1.4245094060897827,-1.4245094060897827,4.155818523298558,-1.4257460832595825,-1.4257460832595825,4.160961108391532,-1.4216104745864868,-1.4216104745864868,4.14378853553944
212,adam,0.001,-4.073053061962128,-1.0168081372976303,0.0,0.0,0.0,0.0,-1.0183478593826294,-1.019611805677414,0.0,0.0,-1.0182853192090988,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.4250023365020752,-1.4250023365020752,4.157867557610834,-1.4299451112747192,-1.4299451112747192,4.178469834745889,-1.4311646223068237,-1.4311646223068237,4.183568633195243,-1.4270379543304443,-1.4270379543304443,4.166340007348337
213,adam,0.001,-4.082833707332611,-1.019173040986061,0.0,0.0,0.0,0.0,-1.0206929594278336,-1.0223487317562103,0.0,0.0,-1.0206189155578613,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.4304156303405762,-1.4304156303405762,4.180436347073736,-1.4353675842285156,-1.4353675842285156,4.20118901581745,-1.4365744590759277,-1.4365744590759277,4.2062623860155055,-1.4324527978897095,-1.4324527978897095,4.188961276748016
214,adam,0.001,-4.09194552898407,-1.0213471204042435,0.0,0.0,0.0,0.0,-1.0230873227119446,-1.024577111005783,0.0,0.0,-1.0229339003562927,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.4358160495758057,-1.4358160495758057,4.2030735260456416,-1.4407778978347778,-1.4407778978347778,4.223980364489411,-1.4419748783111572,-1.4419748783111572,4.229039413705851,-1.4378551244735718,-1.4378551244735718,4.211652651533237
215,adam,0.001,-4.100586831569672,-1.023672804236412,0.0,0.0,0.0,0.0,-1.0248435139656067,-1.0268660932779312,0.0,0.0,-1.0252044200897217,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.441202998161316,-1.441202998161316,4.225776361634087,-1.4461718797683716,-1.4461718797683716,4.246825997337552,-1.447363257408142,-1.447363257408142,4.25188858599943,-1.4432443380355835,-1.4432443380355835,4.234411417964657
216,adam,0.001,-4.109382808208466,-1.0260508209466934,0.0,0.0,0.0,0.0,-1.0273670852184296,-1.0285299271345139,0.0,0.0,-1.0274349451065063,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.4465774297714233,-1.4465774297714233,4.248548646920394,-1.4515528678894043,-1.4515528678894043,4.269739711504269,-1.4527372121810913,-1.4527372121810913,4.274799549062002,-1.4486205577850342,-1.4486205577850342,4.257237849231771
217,adam,0.001,-4.104598701000214,-1.0270326435565948,0.0,0.0,0.0,0.0,-1.0271770656108856,-1.021322876214981,0.0,0.0,-1.0290661007165909,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.4519343376159668,-1.4519343376159668,4.271368798648468,-1.4569168090820312,-1.4569168090820312,4.2927038783848115,-1.4580515623092651,-1.4580515623092651,4.297577802792095,-1.4539810419082642,-1.4539810419082642,4.280119979987962
218,adam,0.001,-4.123575448989868,-1.0296212434768677,0.0,0.0,0.0,0.0,-1.0301509350538254,-1.0321235060691833,0.0,0.0,-1.031679704785347,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.4572726488113403,-1.4572726488113403,4.294231664778327,-1.4622466564178467,-1.4622466564178467,4.315644415187464,-1.4633471965789795,-1.4633471965789795,4.320396569676333,-1.459326982498169,-1.459326982498169,4.303062517199407
219,adam,0.001,-4.13596123456955,-1.0324250310659409,0.0,0.0,0.0,0.0,-1.033984661102295,-1.0354021787643433,0.0,0.0,-1.0341495126485825,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.4626007080078125,-1.4626007080078125,4.317172646474783,-1.4675757884979248,-1.4675757884979248,4.338704444683424,-1.4686558246612549,-1.4686558246612549,4.34339293379883,-1.4646620750427246,-1.4646620750427246,4.326081102496529
220,adam,0.001,-4.145461976528168,-1.0347888320684433,0.0,0.0,0.0,0.0,-1.0364256352186203,-1.0378107875585556,0.0,0.0,-1.0364367365837097,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.4679189920425415,-1.4679189920425415,4.340193758982239,-1.4728996753692627,-1.4728996753692627,4.361864813201711,-1.4739668369293213,-1.4739668369293213,4.366522112263808,-1.469985842704773,-1.469985842704773,4.3491735680926915
221,adam,0.001,-4.154439866542816,-1.0371060818433762,0.0,0.0,0.0,0.0,-1.038662165403366,-1.0400632619857788,0.0,0.0,-1.0386082530021667,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.4732269048690796,-1.4732269048690796,4.363292377600658,-1.4782156944274902,-1.4782156944274902,4.385114312315638,-1.4792730808258057,-1.4792730808258057,4.3897535248324004,-1.475297451019287,-1.475297451019287,4.372336135363234
222,adam,0.001,-4.163358390331268,-1.0393623858690262,0.0,0.0,0.0,0.0,-1.040840983390808,-1.0423636734485626,0.0,0.0,-1.0407913327217102,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.4785236120224,-1.4785236120224,4.386464774072888,-1.4835199117660522,-1.4835199117660522,4.408435707879565,-1.4845695495605469,-1.4845695495605469,4.413065397936926,-1.4805965423583984,-1.4805965423583984,4.395567040893962
223,adam,0.001,-4.171778976917267,-1.0415623188018799,0.0,0.0,0.0,0.0,-1.0429194271564484,-1.0443352907896042,0.0,0.0,-1.0429619550704956,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.4838085174560547,-1.4838085174560547,4.409708191122989,-1.4888124465942383,-1.4888124465942383,4.431829358650611,-1.4898549318313599,-1.4898549318313599,4.436451884369219,-1.4858828783035278,-1.4858828783035278,4.418865011134433
224,adam,0.001,-4.17235004901886,-1.043524295091629,0.0,0.0,0.0,0.0,-1.0412851572036743,-1.042822077870369,0.0,0.0,-1.0447185039520264,0.0,-3.962451696395874,-0.9888707399368286,0.0,0.0,0.0,0.0,-0.9908521175384521,-0.9922770261764526,0.0,0.0,-0.9904518127441406,0.0,0,0,0,-1.4890803098678589,-1.4890803098678589,4.433016641978448,-1.4940763711929321,-1.4940763711929321,4.455219682669822,-1.4951114654541016,-1.4951114654541016,4.459833642525329,-1.4911549091339111,-1.4911549091339111,4.442222921418622
225,adam,0.001,-4.1876179575920105,-1.0458609908819199,0.0,0.0,0.0,0.0,-1.0461905896663666,-1.0484957098960876,0.0,0.0,-1.047070637345314,0.0,-4.192378997802734,-1.0468205213546753,0.0,0.0,0.0,0.0,-1.0481929779052734,-1.0490858554840088,0.0,0.0,-1.0482795238494873,0.0,1,0,0,-1.4943392276763916,-1.4943392276763916,4.456390919975564,-1.4993177652359009,-1.4993177652359009,4.478632549003506,-1.5003514289855957,-1.5003514289855957,4.483264342563757,-1.4964128732681274,-1.4964128732681274,4.465641483241902
226,adam,0.001,-4.196852087974548,-1.0479150861501694,0.0,0.0,0.0,0.0,-1.0492710173130035,-1.050415813922882,0.0,0.0,-1.0492502003908157,0.0,-4.192378997802734,-1.0468205213546753,0.0,0.0,0.0,0.0,-1.0481929779052734,-1.0490858554840088,0.0,0.0,-1.0482795238494873,0.0,0,0,0,-1.4995858669281006,-1.4995858669281006,4.479833438941754,-1.5045570135116577,-1.5045570135116577,4.502158792964461,-1.5055879354476929,-1.5055879354476929,4.506802560493264,-1.50165855884552,-1.50165855884552,4.489128382952066
227,adam,0.001,-4.20576399564743,-1.0500624477863312,0.0,0.0,0.0,0.0,-1.0515820384025574,-1.0527142733335495,0.0,0.0,-1.0514052212238312,0.0,-4.192378997802734,-1.0468205213546753,0.0,0.0,0.0,0.0,-1.0481929779052734,-1.0490858554840088,0.0,0.0,-1.0482795238494873,0.0,0,0,0,-1.5048197507858276,-1.5048197507858276,4.503341833301196,-1.5097920894622803,-1.5097920894622803,4.525789737111938,-1.510815978050232,-1.510815978050232,4.530426014686049,-1.5068920850753784,-1.5068920850753784,4.512683939640206
228,adam,0.001,-4.214267909526825,-1.0521919131278992,0.0,0.0,0.0,0.0,-1.0536375939846039,-1.0549451857805252,0.0,0.0,-1.0534932315349579,0.0,-4.192378997802734,-1.0468205213546753,0.0,0.0,0.0,0.0,-1.0481929779052734,-1.0490858554840088,0.0,0.0,-1.0482795238494873,0.0,0,0,0,-1.5100409984588623,-1.5100409984588623,4.526916387104987,-1.5150185823440552,-1.5150185823440552,4.549505666539747,-1.5160342454910278,-1.5160342454910278,4.554128779147322,-1.512113094329834,-1.512113094329834,4.536306316916635
229,adam,0.001,-4.22212141752243,-1.054241120815277,0.0,0.0,0.0,0.0,-1.055587261915207,-1.05677430331707,0.0,0.0,-1.0555187463760376,0.0,-4.192378997802734,-1.0468205213546753,0.0,0.0,0.0,0.0,-1.0481929779052734,-1.0490858554840088,0.0,0.0,-1.0482795238494873,0.0,0,0,0,-1.5152497291564941,-1.5152497291564941,4.550557391819531,-1.5202322006225586,-1.5202322006225586,4.573286991949118,-1.5212408304214478,-1.5212408304214478,4.577902072550724,-1.517321228981018,-1.517321228981018,4.559993640877972
230,adam,0.001,-4.230866253376007,-1.0563229769468307,0.0,0.0,0.0,0.0,-1.0577926188707352,-1.0591307282447815,0.0,0.0,-1.0576198548078537,0.0,-4.192378997802734,-1.0468205213546753,0.0,0.0,0.0,0.0,-1.0481929779052734,-1.0490858554840088,0.0,0.0,-1.0482795238494873,0.0,0,0,0,-1.520445466041565,-1.520445466041565,4.574262419924524,-1.5254346132278442,-1.5254346132278442,4.5971411135338816,-1.5264350175857544,-1.5264350175857544,4.6017424147349235,-1.5225167274475098,-1.5225167274475098,4.583746731989609
231,adam,0.001,-4.238547682762146,-1.058329701423645,0.0,0.0,0.0,0.0,-1.0595964044332504,-1.0609883964061737,0.0,0.0,-1.0596330761909485,0.0,-4.192378997802734,-1.0468205213546753,0.0,0.0,0.0,0.0,-1.0481929779052734,-1.0490858554840088,0.0,0.0,-1.0482795238494873,0.0,0,0,0,-1.5256282091140747,-1.5256282091140747,4.598031187296413,-1.5306223630905151,-1.5306223630905151,4.621051899677672,-1.5316166877746582,-1.5316166877746582,4.625649010779994,-1.5276991128921509,-1.5276991128921509,4.607563133919442
232,adam,0.001,-4.247048914432526,-1.0603142529726028,0.0,0.0,0.0,0.0,-1.06189826130867,-1.0631628781557083,0.0,0.0,-1.0616735219955444,0.0,-4.192378997802734,-1.0468205213546753,0.0,0.0,0.0,0.0,-1.0481929779052734,-1.0490858554840088,0.0,0.0,-1.0482795238494873,0.0,0,0,0,-1.5307977199554443,-1.5307977199554443,4.62186230390437,-1.5357985496520996,-1.5357985496520996,4.645033339078997,-1.5367858409881592,-1.5367858409881592,4.649621604855203,-1.5328688621520996,-1.5328688621520996,4.631444757836028
233,adam,0.001,-4.255056798458099,-1.0623389333486557,0.0,0.0,0.0,0.0,-1.063881829380989,-1.0651619285345078,0.0,0.0,-1.0636741518974304,0.0,-4.192378997802734,-1.0468205213546753,0.0,0.0,0.0,0.0,-1.0481929779052734,-1.0490858554840088,0.0,0.0,-1.0482795238494873,0.0,0,0,0,-1.5359543561935425,-1.5359543561935425,4.645757122042041,-1.5409624576568604,-1.5409624576568604,4.669081902766528,-1.541942834854126,-1.541942834854126,4.673661608749011,-1.5380254983901978,-1.5380254983901978,4.65538911682519
234,adam,0.001,-4.263203978538513,-1.0643599033355713,0.0,0.0,0.0,0.0,-1.0659524947404861,-1.0672267228364944,0.0,0.0,-1.065664827823639,0.0,-4.192378997802734,-1.0468205213546753,0.0,0.0,0.0,0.0,-1.0481929779052734,-1.0490858554840088,0.0,0.0,-1.0482795238494873,0.0,0,0,0,-1.5410979986190796,-1.5410979986190796,4.669714797510921,-1.5461137294769287,-1.5461137294769287,4.693195667754121,-1.5470874309539795,-1.5470874309539795,4.697767664826828,-1.5431692600250244,-1.5431692600250244,4.679397021294504
