epoch,optimizer,lr,train_total,train_pde,train_dpde,train_term,train_low,train_no_arbitrage,val_total,val_pde,val_dpde,val_term,val_low,val_no_arbitrage
416,adam,1.25e-05,8.224229243332668e-06,3.3146342834770044e-06,1.9686528082910094e-06,2.7731095401794025e-06,1.67832593903645e-07,0.0,1.4584753444069065e-05,6.466414561145939e-06,3.231220716770622e-06,4.675064246839611e-06,2.1205430300597072e-07,0.0
417,adam,1.25e-05,8.252442101019413e-06,3.336568772918702e-06,2.1540396915042948e-06,2.5565222102390152e-06,2.0531135485198898e-07,0.0,1.474182863603346e-05,6.223395757842809e-06,3.952905899495818e-06,4.2203778320981655e-06,3.4514997082624177e-07,0.0
418,adam,1.25e-05,8.391347039702981e-06,3.3896126080348733e-06,1.946630733968165e-06,2.856772458211968e-06,1.983312411797424e-07,0.0,1.4542301869369112e-05,6.707146894768812e-06,3.7327426980482414e-06,3.946744982386008e-06,1.556675215397263e-07,0.0
419,adam,1.25e-05,8.05050113119669e-06,3.3315626614427263e-06,1.994790789157132e-06,2.5679511263805335e-06,1.561964906058064e-07,0.0,1.4635641491622664e-05,6.12606163485907e-06,3.911557087121764e-06,4.4932444325240795e-06,1.0477916134732368e-07,0.0
420,adam,1.25e-05,7.966059889613894e-06,3.1676270462787853e-06,2.0385831097276728e-06,2.6047969709358607e-06,1.550527683108042e-07,0.0,1.4750389709661249e-05,6.4382229538750835e-06,3.4734348446363583e-06,4.720580818684539e-06,1.1815164668860234e-07,0.0
421,adam,1.25e-05,8.25516858568003e-06,3.4650874228631554e-06,1.9102056443992457e-06,2.690851858229536e-06,1.890236843239888e-07,0.0,1.4632380043622106e-05,6.406706233974546e-06,3.907329755747924e-06,4.17769933847012e-06,1.4064548281567113e-07,0.0
422,adam,1.25e-05,8.159049338289714e-06,3.339354674290729e-06,2.016227703792076e-06,2.6134487955329988e-06,1.9001820155446175e-07,0.0,1.4726254448760301e-05,6.199139534146525e-06,4.044317392981611e-06,4.325452664488694e-06,1.5734451608295785e-07,0.0
423,adam,1.25e-05,8.000795578337848e-06,3.2328482719758684e-06,1.9663137286731815e-06,2.6038883442240714e-06,1.9774527350324524e-07,0.0,1.5025743778096512e-05,6.452119123423472e-06,4.159071067988407e-06,4.261426965967985e-06,1.5312573964365583e-07,0.0
424,adam,1.25e-05,7.84524848183667e-06,3.1870225675736454e-06,1.9554907588653372e-06,2.5471904643656295e-06,1.5554475114622764e-07,0.0,1.4775491763430182e-05,6.490758096333593e-06,3.56679743163113e-06,4.528496901912149e-06,1.8943924828818126e-07,0.0
425,adam,1.25e-05,7.813444036790835e-06,3.1697162530546183e-06,1.915624613235513e-06,2.564097943803294e-06,1.640052232010887e-07,0.0,1.53297860379098e-05,6.692621354886796e-06,4.594040547090117e-06,3.9039978219079785e-06,1.391263140249066e-07,0.0
426,adam,1.25e-05,8.127147144218075e-06,3.3120809781567437e-06,2.015954303188332e-06,2.5743513560883002e-06,2.2476048231044929e-07,0.0,1.4107912647887133e-05,6.182452125358395e-06,3.493526492093224e-06,4.231812454236206e-06,2.0012184620554763e-07,0.0
427,adam,1.25e-05,8.027404542118015e-06,3.265186348601544e-06,1.9826173722018816e-06,2.597026784156148e-06,1.8257398933778786e-07,0.0,1.4048601769900415e-05,6.2387298385147005e-06,3.3016226552717853e-06,4.376394826977048e-06,1.318551312579075e-07,0.0
428,adam,1.25e-05,7.951134388609457e-06,3.193305813525397e-06,1.9132887664743483e-06,2.661062514186871e-06,1.8347734089007962e-07,0.0,1.4906638170941733e-05,6.654935077676782e-06,4.1370553844899405e-06,3.942815055779647e-06,1.718328661581836e-07,0.0
429,adam,1.25e-05,8.212714029858554e-06,3.3245141352496814e-06,2.0739368804040878e-06,2.6150257348317177e-06,1.9923724768060555e-07,0.0,1.494383377576014e-05,6.851241323602153e-06,3.932224899472203e-06,3.971552814618917e-06,1.8881573282669706e-07,0.0
430,adam,1.25e-05,8.106420387949107e-06,3.32291618554062e-06,2.0670849223625693e-06,2.5428582523726085e-06,1.7356100071779904e-07,0.0,1.5449943020939827e-05,7.001779977144906e-06,4.436934887053212e-06,3.865093731292291e-06,1.461332175267671e-07,0.0
431,adam,1.25e-05,7.857300686968272e-06,3.202295731950601e-06,1.8996016273203644e-06,2.5856434871139566e-06,1.6975983291400004e-07,0.0,1.4787926374992821e-05,6.671876690234058e-06,4.034672201669309e-06,3.84959093935322e-06,2.317865437362343e-07,0.0
432,adam,1.25e-05,7.851557567182537e-06,3.149078176128179e-06,2.0218076572508014e-06,2.5229234350061033e-06,1.577482253747038e-07,0.0,1.4055517567612696e-05,6.30373051535571e-06,3.4355582556599984e-06,4.184760655334685e-06,1.3146843969025213e-07,0.0
433,adam,1.25e-05,8.10253449243545e-06,3.367120952033373e-06,1.9102331683435684e-06,2.6225212018794587e-06,2.0265917796118556e-07,0.0,1.6207392036449164e-05,7.330108928726986e-06,4.704480033979053e-06,4.00506269215839e-06,1.6774022526533372e-07,0.0
434,adam,1.25e-05,8.27906373997971e-06,3.4341652418146306e-06,1.982162826960929e-06,2.648784664141579e-06,2.139511062002009e-07,0.0,1.4162342267809436e-05,6.637142178078648e-06,3.30666262016166e-06,4.017891114926897e-06,2.0064591410573485e-07,0.0
435,adam,1.25e-05,8.110548764855753e-06,3.4376386742628206e-06,1.911200650099653e-06,2.562414808366272e-06,1.9929459479531682e-07,0.0,1.5057162272569258e-05,6.661035513388924e-06,4.388766228657914e-06,3.894736437359825e-06,1.1262330446015767e-07,0.0
436,adam,1.25e-05,8.098322824581475e-06,3.3197539662993106e-06,1.9964782140165864e-06,2.5922264747292963e-06,1.8986422976323656e-07,0.0,1.5511574019910768e-05,6.923410637682537e-06,4.204634933557827e-06,3.989015112892957e-06,3.945131936688995e-07,0.0
437,adam,1.25e-05,8.037443956074265e-06,3.2533818165618524e-06,1.9851321061044778e-06,2.603114911012415e-06,1.958151441629395e-07,0.0,1.4168006600812078e-05,6.2869698922440875e-06,3.37368214786693e-06,4.35206447946257e-06,1.5529067809438857e-07,0.0
438,adam,1.25e-05,7.921566015688262e-06,3.1744685866359515e-06,1.935204638342954e-06,2.6581761353049337e-06,1.5371664841178056e-07,0.0,1.5859061022638343e-05,7.139976787584601e-06,4.740155418403447e-06,3.8064697491790866e-06,1.7245912431462784e-07,0.0
439,adam,1.25e-05,8.002661370627474e-06,3.306689760638475e-06,1.9832355687434584e-06,2.5504385911560913e-06,1.6229745065337348e-07,0.0,1.4930373254173901e-05,6.8470940277620684e-06,3.964316420024261e-06,4.001901743322378e-06,1.1705981961540601e-07,0.0
440,adam,1.25e-05,8.064981398453551e-06,3.2785767777409452e-06,1.942731646269951e-06,2.6566861231278004e-06,1.869868161260716e-07,0.0,1.5370203982456587e-05,6.7679484345717356e-06,4.639273356588092e-06,3.849705080938293e-06,1.1327800564231438e-07,0.0
441,adam,1.25e-05,7.98954310777758e-06,3.2553151262012157e-06,2.0149197637923834e-06,2.566233928201467e-06,1.5307427886797982e-07,0.0,1.406209048582241e-05,6.219961960596265e-06,3.448745928835706e-06,4.276876552467002e-06,1.1650609366142817e-07,0.0
442,adam,1.25e-05,8.18825132199212e-06,3.37766407808106e-06,2.0261626016488462e-06,2.5934899090388504e-06,1.9093469059079947e-07,0.0,1.5244680980686098e-05,7.309022294066381e-06,3.772731588469469e-06,3.953997293137945e-06,2.0893033081392787e-07,0.0
443,adam,1.25e-05,8.62557796594162e-06,3.4626292752306205e-06,2.0410872969203787e-06,2.8330243064071206e-06,2.8883716069346503e-07,0.0,1.5089129192347173e-05,6.660292456217576e-06,3.9686678974248935e-06,4.276969775673933e-06,1.8319853722914559e-07,0.0
444,adam,1.25e-05,7.910035023202893e-06,3.2159894559184084e-06,1.9663375262156017e-06,2.5631803141766884e-06,1.6452769362075064e-07,0.0,1.462215277570067e-05,6.790015049773501e-06,3.5399809803493554e-06,4.103303126612445e-06,1.8885367580878665e-07,0.0
445,adam,1.25e-05,7.949612782318755e-06,3.265853044309003e-06,1.9239514649093003e-06,2.5894553923463386e-06,1.7035286394921347e-07,0.0,1.4501058103633113e-05,6.071851203159895e-06,3.952439328713808e-06,4.284592705516843e-06,1.921744114952162e-07,0.0
446,adam,1.25e-05,7.99382859628485e-06,3.21667156611742e-06,1.8951552150942988e-06,2.689090600084917e-06,1.929111614155469e-07,0.0,1.5294366676243953e-05,7.23455104889581e-06,4.134830760449404e-06,3.803281288128346e-06,1.2170330876415392e-07,0.0
447,adam,1.25e-05,7.952604002119707e-06,3.292336526693174e-06,1.925396454391866e-06,2.5722211895689336e-06,1.6264976503562717e-07,0.0,1.4940787878003903e-05,6.41331553197233e-06,4.147901108808583e-06,4.252448889019433e-06,1.2712268926406978e-07,0.0
448,adam,1.25e-05,8.00508374480174e-06,3.3244933070991897e-06,1.986757193583524e-06,2.527213611742015e-06,1.666196258355061e-07,0.0,1.5266667105606757e-05,7.010405624896521e-06,4.12502549806959e-06,3.90870263800025e-06,2.2253414044826059e-07,0.0
449,adam,1.25e-05,7.809227280097455e-06,3.1809590945201873e-06,1.9477876184470322e-06,2.5273102545768435e-06,1.5317025345428278e-07,0.0,1.4586415090889204e-05,6.253454557736404e-06,3.95705728806206e-06,4.247494871378876e-06,1.2840912688716344e-07,0.0
450,adam,6.25e-06,7.814835715266999e-06,3.1506143992980165e-06,1.934383989002584e-06,2.5671118720989426e-06,1.6272543276168035e-07,0.0,1.4460608326771762e-05,6.216779638634762e-06,3.819145604211371e-06,4.278354481357383e-06,1.463291425807256e-07,0.0
451,adam,6.25e-06,7.488214967971933e-06,2.955331998987637e-06,1.8858765086420928e-06,2.5244785247773435e-06,1.2252792800829468e-07,0.0,1.4448850379267242e-05,6.325937192741549e-06,4.042747150379e-06,3.970377292716876e-06,1.0978847342357767e-07,0.0
452,adam,6.25e-06,7.359467821920083e-06,2.912913651521699e-06,1.9109486880364468e-06,2.4294601593687225e-06,1.0614528137571215e-07,0.0,1.4405613910639659e-05,6.2144176808942575e-06,4.100125352124451e-06,3.976960670115659e-06,1.1411050593324035e-07,0.0
453,adam,6.25e-06,7.367247639599049e-06,2.9339006874896956e-06,1.9152688789997937e-06,2.409732932363344e-06,1.0834509788808299e-07,0.0,1.407623949489789e-05,6.172565008455422e-06,3.793547193708946e-06,3.996038230980048e-06,1.140898504559118e-07,0.0
454,adam,6.25e-06,7.477160030999036e-06,2.9484924364205365e-06,1.8991570368959243e-06,2.5080380275597684e-06,1.2147250756589485e-07,0.0,1.4171677321428433e-05,6.207465503393905e-06,3.857174306176603e-06,3.998634383606259e-06,1.0840398090294912e-07,0.0
455,adam,6.25e-06,7.461865599965214e-06,2.952060167589234e-06,1.935499326355923e-06,2.450860701433807e-06,1.234454654899136e-07,0.0,1.4187364286044613e-05,6.199500603543129e-06,3.97094891013694e-06,3.902064236172009e-06,1.1485035855685055e-07,0.0
456,adam,6.25e-06,7.4152321397536615e-06,2.934391998693057e-06,1.9015239688867171e-06,2.4594750274200268e-06,1.198410963692844e-07,0.0,1.4759051737200934e-05,6.2827566580381244e-06,4.408115728438133e-06,3.96721452489146e-06,1.009658490147558e-07,0.0
457,adam,6.25e-06,7.402416529311311e-06,2.9365122221255055e-06,1.9261222428934754e-06,2.429643310668845e-06,1.1013871651736433e-07,0.0,1.448129569325829e-05,6.211510935827391e-06,4.1666025936137885e-06,3.976815605710726e-06,1.2636667179322103e-07,0.0
458,adam,6.25e-06,7.409823887255265e-06,2.939976868205237e-06,1.8959117035534754e-06,2.454316689268342e-06,1.1961865735674874e-07,0.0,1.4576805369870272e-05,6.51116306471522e-06,4.1284079088654835e-06,3.834135441138642e-06,1.0309971543165375e-07,0.0
459,adam,6.25e-06,7.485804554374819e-06,3.024248992496434e-06,1.930549291363792e-06,2.4156799684403396e-06,1.153263370374661e-07,0.0,1.4152516996546183e-05,6.416088581318036e-06,3.5816847230307758e-06,4.047700258524856e-06,1.070434123562336e-07,0.0
460,adam,6.25e-06,7.347355359155382e-06,2.9295781731643873e-06,1.8894274998750744e-06,2.4261068614260505e-06,1.0224284047970806e-07,0.0,1.4065049981581978e-05,6.227386165846838e-06,3.900872798112687e-06,3.839257715299027e-06,9.753451024607784e-08,0.0
461,adam,6.25e-06,7.3693666178899416e-06,2.9326378577053897e-06,1.8968307064448983e-06,2.4336308025152586e-06,1.062672706233397e-07,0.0,1.4396028745977674e-05,6.363684860843932e-06,3.988202934124274e-06,3.902366188412998e-06,1.417744215359562e-07,0.0
462,adam,6.25e-06,7.444561864152395e-06,2.9721420668509037e-06,1.8638718753237978e-06,2.480733208300542e-06,1.2781471999308755e-07,0.0,1.5346451618825085e-05,6.939231298019877e-06,4.5479487198463175e-06,3.7099953260621987e-06,1.4927624647498305e-07,0.0
463,adam,6.25e-06,7.491847663047901e-06,3.0122330083522395e-06,1.926742961297841e-06,2.427720927597774e-06,1.2515068854262218e-07,0.0,1.4618908608099446e-05,6.331826170935528e-06,4.236426775605651e-06,3.9017986637190916e-06,1.488568415197733e-07,0.0
464,adam,6.25e-06,7.462006434497963e-06,2.9558642266252602e-06,1.921135340883969e-06,2.467784620349116e-06,1.1722225058707726e-07,0.0,1.4376162653206848e-05,6.33579747955082e-06,3.978324002673617e-06,3.9481365092797205e-06,1.1390487486551137e-07,0.0
465,adam,6.25e-06,7.499821896046688e-06,3.031085514391764e-06,1.9620876983820397e-06,2.3942189233229517e-06,1.1242975081438364e-07,0.0,1.3950704669696279e-05,5.8658665693656076e-06,3.874016783811385e-06,4.108876055397559e-06,1.0194554533882183e-07,0.0
466,adam,6.25e-06,7.480016530092736e-06,2.9639808460723587e-06,1.9139325281179886e-06,2.4828471410613036e-06,1.1925601010413325e-07,0.0,1.4587747500627302e-05,6.258140274439938e-06,4.260214154783171e-06,3.9769670365785714e-06,9.242691589861352e-08,0.0
467,adam,6.25e-06,7.462669405608072e-06,3.0043810735179927e-06,1.8982206444297123e-06,2.4523274655549025e-06,1.0774020992473182e-07,0.0,1.4101272427069489e-05,6.050791398592992e-06,3.82438247470418e-06,4.13230463891523e-06,9.379393617336973e-08,0.0
468,adam,6.25e-06,7.472506290974303e-06,2.937856529281398e-06,1.943438494183485e-06,2.4632134999780053e-06,1.2799772794403272e-07,0.0,1.4035166714165825e-05,6.096806373534491e-06,3.7777904253744055e-06,4.019545940536773e-06,1.4102313627972762e-07,0.0
469,adam,6.25e-06,7.394473096422781e-06,2.945781427606273e-06,1.9115120748903703e-06,2.4288410280687025e-06,1.0833853269877368e-07,0.0,1.4630098121415358e-05,6.506162662844872e-06,4.107923814444803e-06,3.889632353093475e-06,1.2637882207400253e-07,0.0
470,adam,6.25e-06,7.426689253840041e-06,2.924214937044622e-06,1.9549314665421245e-06,2.427614883041921e-06,1.1992793055639148e-07,0.0,1.4310382539406419e-05,6.270885933190584e-06,4.087521119799931e-06,3.860859123960836e-06,9.111666798844453e-08,0.0
471,adam,6.25e-06,7.676952189661004e-06,3.076707741009101e-06,1.9785681682526684e-06,2.5044600104390865e-06,1.1721626059903025e-07,0.0,1.3906137610320002e-05,5.951733783149393e-06,3.529909236021922e-06,4.314943907957058e-06,1.0955049134508954e-07,0.0
472,adam,6.25e-06,7.411421133188664e-06,2.925867501549614e-06,1.9101570171101013e-06,2.455617483238235e-06,1.197791324185591e-07,0.0,1.3867933375877328e-05,6.066492005629698e-06,3.6706992432300467e-06,4.025359885417856e-06,1.0538239791912929e-07,0.0
473,adam,6.25e-06,7.395127513951766e-06,2.9396871815108515e-06,1.9285269757578107e-06,2.4130623452427765e-06,1.1385099858288745e-07,0.0,1.4187408851285e-05,6.177657269290648e-06,3.95311735701398e-06,3.972153081122087e-06,8.448228783208833e-08,0.0
474,adam,6.25e-06,7.357760967438697e-06,2.9111704515387484e-06,1.9181624138365717e-06,2.4100592370467938e-06,1.183688479861144e-07,0.0,1.4403705790755339e-05,6.218721409823047e-06,4.011237706436077e-06,4.023166638944531e-06,1.505794955392048e-07,0.0
475,adam,6.25e-06,7.3827054115503816e-06,2.923482956219463e-06,1.90907656176586e-06,2.430145492499356e-06,1.200004035469632e-07,0.0,1.4300758266472258e-05,6.307881449174602e-06,3.819002813543193e-06,4.055051249451935e-06,1.1882234929316837e-07,0.0
476,adam,6.25e-06,7.530590080153031e-06,3.00958000147985e-06,1.9175029453637963e-06,2.4661029989320446e-06,1.374041944915108e-07,0.0,1.4243028999771923e-05,6.236483841348672e-06,4.02168370783329e-06,3.895687768817879e-06,8.917370308836325e-08,0.0
477,adam,6.25e-06,7.428301152743635e-06,2.937054111339782e-06,1.9248423582789583e-06,2.455724836094998e-06,1.1067975725338676e-07,0.0,1.4084509530221112e-05,6.310904609563295e-06,3.728383035195293e-06,3.946279775846051e-06,9.894176855596015e-08,0.0
478,adam,6.25e-06,7.3642495985878335e-06,2.9444460764468188e-06,1.9226758949809576e-06,2.3822826228246818e-06,1.1484508102887683e-07,0.0,1.4231471141101792e-05,6.312706773314858e-06,3.7782342587888706e-06,4.023759629490087e-06,1.1676993239007061e-07,0.0
479,adam,6.25e-06,7.451190709068056e-06,2.9581358195707525e-06,1.9363303690191797e-06,2.43914852822017e-06,1.1757597150559405e-07,0.0,1.4268191989685874e-05,6.142056918179151e-06,4.0710556277190335e-06,3.9060764720488805e-06,1.490036112272719e-07,0.0
480,adam,6.25e-06,7.536572295990366e-06,3.0243822876068335e-06,1.8491468673736172e-06,2.53706762051147e-06,1.259754723394378e-07,0.0,1.4780684068682604e-05,6.632916665694211e-06,4.174020887148799e-06,3.78316121896205e-06,1.9058481370848313e-07,0.0
481,adam,6.25e-06,7.541464713410408e-06,3.0158650700301107e-06,1.9162061322377767e-06,2.4877913184744623e-06,1.2160226056436394e-07,0.0,1.4502562407869846e-05,6.359055078064557e-06,4.00742783313035e-06,3.955668944399804e-06,1.8041104965504928e-07,0.0
482,adam,6.25e-06,7.5054277110053045e-06,3.0036813978002766e-06,1.934627193119042e-06,2.42453925347079e-06,1.4257984597562096e-07,0.0,1.4479381206911057e-05,6.279283297772054e-06,4.147143044974655e-06,3.959111836593365e-06,9.384313415239376e-08,0.0
483,adam,6.25e-06,7.428246604716165e-06,2.9388534166794254e-06,1.93232191909446e-06,2.4385698261251075e-06,1.1850146176497912e-07,0.0,1.4285546967585105e-05,6.120379566709744e-06,3.987706350017106e-06,4.058532340422971e-06,1.1892783646771932e-07,0.0
484,adam,6.25e-06,7.490588150031972e-06,3.0266765240831153e-06,1.9195229601647287e-06,2.42128848120566e-06,1.2310011239634828e-07,0.0,1.4582687072106637e-05,6.5026724769268185e-06,3.747458549696603e-06,4.178746166871861e-06,1.5381006335246639e-07,0.0
485,adam,6.25e-06,7.5431681103682855e-06,3.0833325617716166e-06,1.8602263164919148e-06,2.472903633682267e-06,1.2670558748238493e-07,0.0,1.4674689737148583e-05,6.380555078067118e-06,4.181224085186841e-06,3.996546183770988e-06,1.1636475960585813e-07,0.0
486,adam,6.25e-06,7.435855625064707e-06,2.983503978135732e-06,1.9044925821502161e-06,2.4342749972516136e-06,1.1358403256393118e-07,0.0,1.45983658512705e-05,6.35920514469035e-06,4.242712748236954e-06,3.895583176927175e-06,1.0086482404858543e-07,0.0
487,adam,6.25e-06,7.421903203990835e-06,2.965888460681844e-06,1.93482889161469e-06,2.401616720745219e-06,1.1956912530985435e-07,0.0,1.4187526176101528e-05,6.073324584576767e-06,3.922567429981427e-06,4.086907210876234e-06,1.0472622591350955e-07,0.0
488,adam,6.25e-06,7.417818345683849e-06,2.9621078536163422e-06,1.892507582180683e-06,2.446249215017093e-06,1.1695375859300753e-07,0.0,1.4519644537358545e-05,6.434472652472323e-06,4.057334535900736e-06,3.903109245584346e-06,1.247279470817375e-07,0.0
489,adam,6.25e-06,7.439039484505349e-06,2.9973397727550786e-06,1.9625412700666596e-06,2.353273522376618e-06,1.2588483313958846e-07,0.0,1.4443172403844073e-05,6.507245871034684e-06,3.835195002466207e-06,4.009367330581881e-06,9.136385159536076e-08,0.0
490,adam,6.25e-06,7.423505957419929e-06,2.9322838368927245e-06,1.9012667808380814e-06,2.463972220669218e-06,1.2598311721535177e-07,0.0,1.4147492038318887e-05,6.04847173235612e-06,3.877597009704914e-06,4.109505425731186e-06,1.1191747262273566e-07,0.0
491,adam,6.25e-06,7.44291354936967e-06,2.9825115840746244e-06,1.914213083774297e-06,2.4325517087062408e-06,1.1363713176092821e-07,0.0,1.4014441148901824e-05,6.132295766292373e-06,3.6528672353597358e-06,4.11129803978838e-06,1.1798057641954074e-07,0.0
492,adam,6.25e-06,7.510389358295859e-06,3.0042833497559297e-06,1.942331323334656e-06,2.443544148595792e-06,1.2023055781297907e-07,0.0,1.4165966604196e-05,6.013424808770651e-06,3.528894467308419e-06,4.462928700377233e-06,1.607185424745694e-07,0.0
493,adam,6.25e-06,7.395379494511641e-06,2.9265735906486203e-06,1.8742598973360492e-06,2.478409048726751e-06,1.1613695858971238e-07,0.0,1.4739785910933279e-05,6.414807103283238e-06,4.278951109881746e-06,3.956356067646993e-06,8.967102615997646e-08,0.0
494,adam,6.25e-06,7.355753120738507e-06,2.9511067428497232e-06,1.925965632056302e-06,2.3628437994765202e-06,1.1583699913913618e-07,0.0,1.4168432244332507e-05,6.247015789995203e-06,3.744778268810478e-06,4.055341833009152e-06,1.2129551407724648e-07,0.0
495,adam,6.25e-06,7.4458145198670015e-06,2.97039386284254e-06,1.9061178473777315e-06,2.454114321283539e-06,1.1518840343641719e-07,0.0,1.4687707334815059e-05,6.423757895390736e-06,4.1140729081234895e-06,4.008712494396605e-06,1.4116378110884398e-07,0.0
496,adam,6.25e-06,7.487170882490722e-06,3.043990433965634e-06,1.8890687791041736e-06,2.4286092512839887e-06,1.2550243325005709e-07,0.0,1.4439265214605257e-05,6.10347478868789e-06,3.924914381059352e-06,4.2851797843468376e-06,1.2569670104767283e-07,0.0
497,adam,6.25e-06,7.4870028136444044e-06,2.90760542719952e-06,1.9051051647274728e-06,2.5427267961016957e-06,1.3156546960169455e-07,0.0,1.4317865861812606e-05,6.193805802467978e-06,4.073338004673133e-06,3.952677161578322e-06,9.8045383367662e-08,0.0
498,adam,6.25e-06,7.424992642001367e-06,2.9479001298005598e-06,1.9674949493535333e-06,2.391742441432143e-06,1.1785512750549738e-07,0.0,1.3998251233715564e-05,5.995824722049292e-06,3.7782356230309233e-06,4.129544322495349e-06,9.46461611306404e-08,0.0
499,adam,6.25e-06,7.4309817945403565e-06,2.976061115611903e-06,1.9142455936985027e-06,2.4209771452891772e-06,1.1969792381258174e-07,0.0,1.4451115021074656e-05,6.3310367295343895e-06,4.004437869298272e-06,3.979484517913079e-06,1.3615618854601053e-07,0.0
500,adam,6.25e-06,7.443270735368262e-06,2.9870143948972415e-06,1.8950651218845104e-06,2.425723859492531e-06,1.3546733935668056e-07,0.0,1.3846473848388996e-05,6.058992312318878e-06,3.608744009397924e-06,4.049722519994248e-06,1.290152198407668e-07,0.0
