tau,log_moneyness,v,rho,kappa,gamma,bar_v,r,row_index,fd_delta,ad_delta,ad_minus_fd_delta,fd_gamma,ad_gamma,ad_minus_fd_gamma,fd_vega,ad_vega,ad_minus_fd_vega,fd_theta,ad_theta,ad_minus_fd_theta,fd_rho,ad_rho,ad_minus_fd_rho
1.0246666666666666,-0.21484474849951454,0.04,-0.7,2.0,0.3,0.04,0.01,635,-0.593581021939704,-0.5935810339492725,-1.2009568561843764e-08,2.2517450911873533,2.251745127848126,3.666077263986267e-08,0.24003311020120988,0.24003334876531007,2.3856410019673646e-07,-0.013165575327156454,-0.013165575545754545,-2.185980910174301e-10,-0.24584699048896264,-0.24584698241467723,8.074285406944881e-09
1.10225,-0.21484474849951454,0.04,-0.7,2.0,0.3,0.04,0.01,642,-0.5732463334644554,-0.5732463443191806,-1.0854725229769713e-08,2.1386032844626324,2.1386033136433618,2.918072938840055e-08,0.2476425316723374,0.247642744489404,2.1281706658049515e-07,-0.01399998037387995,-0.013999980556655266,-1.8277531571575523e-10,-0.2596426879333813,-0.2596426788848963,9.048485016815988e-09
1.5345,-0.21484474849951454,0.04,-0.7,2.0,0.3,0.04,0.01,681,-0.48012993026823697,-0.4801299369437387,-6.675501706965292e-09,1.6364944540090947,1.6364944726349218,1.862582710288052e-08,0.2563219083472068,0.25632205528315577,1.469359489636446e-07,-0.009670369593012262,-0.00967036962319432,-3.0182058241567944e-11,-0.3197782285620232,-0.3197782127495054,1.5812517795144032e-08
1.6675,-0.21484474849951454,0.04,-0.7,2.0,0.3,0.04,0.01,693,-0.45662367410011534,-0.4566236799593066,-5.859191243295925e-09,1.5252263235192423,1.525226422707105,9.918786281204461e-08,0.25341821556751354,0.25341835641355287,1.408460393315103e-07,-0.006949550128421134,-0.0069495501305688705,-2.147736849478221e-12,-0.33440570157014515,-0.33440568339602594,1.8174119209568573e-08
1.7561666666666667,-0.21484474849951454,0.04,-0.7,2.0,0.3,0.04,0.01,701,-0.44197770328502495,-0.44197770867972175,-5.3946968003870666e-09,1.4595664410787532,1.4595664760704192,3.499166600917647e-08,0.25099502325015566,0.2509951609783259,1.377281702574784e-07,-0.005103812724394086,-0.005103812713412828,1.0981257569930847e-11,-0.34348582320195553,-0.3434858034177203,1.978423525006434e-08
1.9224166666666667,-0.21484474849951454,0.04,-0.7,2.0,0.3,0.04,0.01,716,-0.4164628652609679,-0.4164628699111151,-4.650147211737732e-09,1.3508007878611592,1.350800802423365,1.4562205885582102e-08,0.245994359577284,0.2459944913694289,1.3179214491954028e-07,-0.0018303844909195455,-0.001830384462877574,2.804197152261878e-11,-0.3593407637089707,-0.3593407408526312,2.28563395432424e-08
1.9335,-0.21484474849951454,0.04,-0.7,2.0,0.3,0.04,0.01,717,-0.41484520332302527,-0.41484520792657403,-4.603548764414711e-09,1.3441016404298658,1.3441016422280299,1.7981640620945427e-09,0.24565215770461224,0.2456522890509993,1.3134638707223978e-07,-0.0016266177114976355,-0.001626617681650653,2.9846982524395216e-11,-0.3603504256581569,-0.3603504025962231,2.3061933807078105e-08
0.10475000000000001,-0.2120937151276248,0.04,-0.7,2.0,0.3,0.04,0.01,733,-0.9486482453779784,-0.9486482918735772,-4.6495598815532446e-08,1.4081284448736733,1.4081282516882088,-1.9318546451430052e-07,-0.10520461784568891,-0.10520425880172399,3.5904396492036916e-07,0.08953581155879409,0.08953580028095469,-1.1277839398471379e-08,0.0158776459215082,0.015877648713933157,2.7924249579314164e-09
0.18233333333333335,-0.2120937151276248,0.04,-0.7,2.0,0.3,0.04,0.01,740,-0.91015072553945,-0.9101507671871718,-4.1647721826798545e-08,2.0483780367421205,2.048378032834738,-3.9073824176227845e-09,-0.08041021762855705,-0.08040982420508283,3.934234742153375e-07,0.07384102785390478,0.07384102798028475,1.2637996205100421e-10,-0.0019363526918003693,-0.0019363490145400699,3.6772602994301212e-09
0.4594166666666667,-0.2120937151276248,0.04,-0.7,2.0,0.3,0.04,0.01,765,-0.7863292541978403,-0.7863292819750181,-2.7777177780130557e-08,2.8152377982894623,2.815237881100018,8.28105557459935e-08,0.06609586657838062,0.06609636483942212,4.982610414955291e-07,0.02594319813364887,0.02594319760175374,-5.318951321053866e-10,-0.09754712842729996,-0.09754712406827068,4.3590292764239535e-09
0.6589166666666667,-0.2120937151276248,0.04,-0.7,2.0,0.3,0.04,0.01,783,-0.7051232516142883,-0.7051232719404281,-2.0326139771320584e-08,2.7696849705465705,2.769685037825772,6.727920132121312e-08,0.1580409639190261,0.15804137904243049,4.151234043736629e-07,0.0031252511371870906,0.003125250697479088,-4.3970800264747645e-10,-0.1611221420576292,-0.16112213708707432,4.970554884353717e-09
0.67,-0.2120937151276248,0.04,-0.7,2.0,0.3,0.04,0.01,784,-0.7009775806062264,-0.7009776005801408,-1.9973914411330895e-08,2.759040165004633,2.7590401779375946,1.2932961812595067e-08,0.16215908818686953,0.16215949713022776,4.089433582321611e-07,0.0021948334241739254,0.002194832992357256,-4.31816669227425e-10,-0.16427975867885913,-0.1642797536537283,5.025130839220182e-09
0.8805833333333334,-0.2120937151276248,0.04,-0.7,2.0,0.3,0.04,0.01,803,-0.629784263414157,-0.6297842779026821,-1.4488525046374434e-08,2.479962406805956,2.4799624475336652,4.0727709205157225e-08,0.22102381879315902,0.22102411267496846,2.938818094433415e-07,-0.010088445775158217,-0.010088446067531058,-2.923728412151938e-10,-0.2169617274458413,-0.21696172093893956,6.506901739644633e-09
0.9692500000000001,-0.2120937151276248,0.04,-0.7,2.0,0.3,0.04,0.01,811,-0.6037795893420902,-0.6037796021194138,-1.2777323643575755e-08,2.343963013206346,2.3439630138059986,5.996527718821199e-10,0.23614503362523465,0.2361452873546265,2.5372939185808185e-07,-0.01272135706748001,-0.012721357312804434,-2.453244239697394e-10,-0.23542221342862102,-0.2354222060317004,7.39692063156383e-09
0.10475000000000001,-0.20935022918187393,0.04,-0.7,2.0,0.3,0.04,0.01,914,-0.9454227229821021,-0.9454227705755284,-4.7593426311109965e-08,1.4950069775645813,1.4950067816674082,-1.9589717314971722e-07,-0.10289663546214634,-0.10289627352256576,3.619395805704029e-07,0.08827778444658874,0.08827777321191639,-1.1234672345206143e-08,0.016336614581391462,0.016336617387747804,2.8063563417557447e-09
0.23775000000000002,-0.20935022918187393,0.04,-0.7,2.0,0.3,0.04,0.01,926,-0.879871530853969,-0.8798715689893061,-3.8135337110389855e-08,2.381756300683693,2.3817563003501823,-3.335105525081872e-10,-0.05210133576918907,-0.05210090726697174,4.285022173339259e-07,0.06308341886987479,0.0630834191409302,2.7105541422489665e-10,-0.018970772833609706,-0.01897076887515245,3.958457256425518e-09
0.28208333333333335,-0.20935022918187393,0.04,-0.7,2.0,0.3,0.04,0.01,930,-0.8596665226937257,-0.8596665584504251,-3.575669937916359e-08,2.5390824432938865,2.539082478247667,3.495378031459495e-08,-0.028866106170505335,-0.028865648227621887,4.5794288344724876e-07,0.05495783029746404,0.05495783028095273,-1.6511306211164367e-11,-0.0342076560451432,-0.03420765195966615,4.085477046944508e-09
0.2931666666666667,-0.20935022918187393,0.04,-0.7,2.0,0.3,0.04,0.01,931,-0.8546235124052525,-0.8546235476047517,-3.519949920427479e-08,2.5725660802652963,2.5725661650992073,8.483391100710946e-08,-0.022765811660274693,-0.02276534733518562,4.6432508907234826e-07,0.052915902642725055,0.05291590255782465,-8.490040614983485e-11,-0.038134478059503873,-0.03813447395147496,4.108028910099204e-09
0.7919166666666667,-0.20935022918187393,0.04,-0.7,2.0,0.3,0.04,0.01,976,-0.6522338076603676,-0.6522338239837469,-1.6323379203875277e-08,2.6242630310099186,2.624263109855002,7.884508335109786e-08,0.20448491675623126,0.20448524942925358,3.3267302232409257e-07,-0.006803674901245671,-0.006803675247509661,-3.462639897033881e-10,-0.19667924785193858,-0.1966792421129884,5.7389501761928585e-09
1.1133333333333333,-0.20935022918187393,0.04,-0.7,2.0,0.3,0.04,0.01,1005,-0.560988222039912,-0.5609882324588092,-1.0418897189445886e-08,2.1346801756720306,2.134680173551942,-2.1200885491623467e-09,0.2544249522698494,0.25442515019133743,1.9792148803210452e-07,-0.015164207514406502,-0.015164207691054143,-1.766476409592599e-10,-0.26173616580832393,-0.26173615671593436,9.092389563480907e-09
1.4236666666666666,-0.20935022918187393,0.04,-0.7,2.0,0.3,0.04,0.01,1033,-0.49355411189506887,-0.4935541191728632,-7.2777943116442145e-09,1.7479371781938249,1.7479372278341265,4.9640301647002616e-08,0.26223067421976554,0.2622308196291183,1.4540935278084532e-07,-0.012569929851713457,-0.012569929912520792,-6.080733486180101e-11,-0.3062558194938392,-0.30625580569850147,1.3795337705513333e-08
1.4458333333333333,-0.20935022918187393,0.04,-0.7,2.0,0.3,0.04,0.01,1035,-0.4892917622536808,-0.48929176936284496,-7.109164146257285e-09,1.7251056689951507,1.7251057002191517,3.122400094035527e-08,0.2620332036591677,0.2620333472226103,1.4356344257837605e-07,-0.012179890358787748,-0.012179890411793768,-5.300601971236496e-11,-0.30897984862165995,-0.30897983445381155,1.4167848394475158e-08
0.08258333333333334,-0.20661424936299916,0.04,-0.7,2.0,0.3,0.04,0.01,1093,-0.9561133139060599,-0.9561133627901136,-4.888405369385396e-08,1.2729094187625107,1.2729090277678097,-3.909947010605208e-07,-0.10743664198592517,-0.10743629023719294,3.5174873223853265e-07,0.09594610637209122,0.09594607703538335,-2.9336707868532486e-08,0.019890216136908556,0.01989021854911324,2.4122046825281185e-09
