epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,val_evaluated,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde
381,adam,5e-05,-0.029285770724527538,-0.029293104773387313,0.0,0.0,0.0,0.0,3.0955783358876943e-06,3.0589062625097085e-06,0.0,0.0,1.179633752457221e-06,0.0,-0.029289118945598602,-0.02932017110288143,0.0,0.0,0.0,0.0,4.849393917538691e-06,2.052905074378941e-06,0.0,0.0,2.4151066099875607e-05,0.0,1,0,0,-0.030253997072577477,-0.030253997072577477,1.0307162996310157
382,adam,5e-05,-0.02936295873951167,-0.02936784503981471,0.0,0.0,0.0,0.0,2.586006786486905e-06,1.1175832348442327e-06,0.0,0.0,1.182503524432832e-06,0.0,-0.02936222217977047,-0.029395045712590218,0.0,0.0,0.0,0.0,3.639403303168365e-06,7.90825708918419e-07,0.0,0.0,2.8393038519425318e-05,0.0,1,0,0,-0.030333181843161583,-0.030333181843161583,1.0307979198962378
383,adam,5e-05,-0.02943830389995128,-0.029442220111377537,0.0,0.0,0.0,0.0,2.3586980901768584e-06,5.791900035134745e-07,0.0,0.0,9.788021486656362e-07,0.0,-0.029433993622660637,-0.029469521716237068,0.0,0.0,0.0,0.0,3.6343346891953843e-06,3.712601142069616e-07,0.0,0.0,3.1522609788225964e-05,0.0,1,0,0,-0.03041236661374569,-0.03041236661374569,1.0308795466247975
384,adam,5e-05,-0.029513431480154395,-0.029517015907913446,0.0,0.0,0.0,0.0,2.3773031117002574e-06,2.675820605091417e-07,0.0,0.0,9.394213371649585e-07,0.0,-0.029509365558624268,-0.029542280361056328,0.0,0.0,0.0,0.0,3.50231971424364e-06,2.1787731441236247e-07,0.0,0.0,2.919458165706601e-05,0.0,1,0,0,-0.030491551384329796,-0.030491551384329796,1.030961179817207
385,adam,5e-05,-0.02958800201304257,-0.029591444530524313,0.0,0.0,0.0,0.0,2.162021971230388e-06,3.971401074664982e-07,0.0,0.0,8.833004478958628e-07,0.0,-0.029587607830762863,-0.029620129615068436,0.0,0.0,0.0,0.0,3.4718277674983256e-06,1.8706094806475448e-07,0.0,0.0,2.8863558327429928e-05,0.0,1,0,0,-0.030570736154913902,-0.030570736154913902,1.031042819473978
386,adam,5e-05,-0.02966151782311499,-0.029665223672054708,0.0,0.0,0.0,0.0,2.258523601028628e-06,3.229976579532945e-07,0.0,0.0,1.1244619528838484e-06,0.0,-0.029657872393727303,-0.02968904748558998,0.0,0.0,0.0,0.0,4.229044861858711e-06,7.507607620027557e-07,0.0,0.0,2.6195650207228027e-05,0.0,1,0,0,-0.03064992092549801,-0.03064992092549801,1.0311244655956224
387,adam,5e-05,-0.029732899623923004,-0.02973943599499762,0.0,0.0,0.0,0.0,2.998273473053814e-06,2.4485192682277557e-06,0.0,0.0,1.0898053304231325e-06,0.0,-0.029734019190073013,-0.029766108840703964,0.0,0.0,0.0,0.0,4.024363533972064e-06,2.7818094849862973e-07,0.0,0.0,2.7786212740466e-05,0.0,1,0,0,-0.030729105696082115,-0.030729105696082115,1.0312061181826524
388,adam,5e-05,-0.029806786915287375,-0.029814049252308905,0.0,0.0,0.0,0.0,3.526967503830747e-06,2.366018895472166e-06,0.0,0.0,1.3692214508864708e-06,0.0,-0.02980986051261425,-0.029842929914593697,0.0,0.0,0.0,0.0,5.688020337402122e-06,5.439292181108613e-07,0.0,0.0,2.6836254619411193e-05,0.0,1,0,0,-0.03080829046666622,-0.03080829046666622,1.0312877772355797
389,adam,5e-05,-0.029882617644034326,-0.029888390912674367,0.0,0.0,0.0,0.0,3.359678856895698e-06,1.3003171108749711e-06,0.0,0.0,1.1128536883120432e-06,0.0,-0.02988034300506115,-0.029915235936641693,0.0,0.0,0.0,0.0,4.9034251787816174e-06,2.8739782464981545e-06,0.0,0.0,2.7115293050883338e-05,0.0,1,0,0,-0.030887475237250328,-0.030887475237250328,1.0313694427549163
390,adam,5e-05,-0.029957466293126345,-0.02996268298011273,0.0,0.0,0.0,0.0,2.9418883968901355e-06,1.269794012159764e-06,0.0,0.0,1.004857054454078e-06,0.0,-0.029958462342619896,-0.029990240931510925,0.0,0.0,0.0,0.0,3.7409135984489694e-06,3.610492740335758e-07,0.0,0.0,2.7676172976498492e-05,0.0,1,0,0,-0.030966660007834435,-0.030966660007834435,1.0314511147411745
391,adam,5e-05,-0.03003358340356499,-0.03003730799537152,0.0,0.0,0.0,0.0,2.4651386283380816e-06,3.33521571249662e-07,0.0,0.0,9.257498057024804e-07,0.0,-0.030030667781829834,-0.030064065009355545,0.0,0.0,0.0,0.0,3.6827850635745563e-06,3.2799857763166074e-07,0.0,0.0,2.9387128961388953e-05,0.0,1,0,0,-0.03104584477841854,-0.03104584477841854,1.031532793194866
392,adam,5e-05,-0.030107624595984817,-0.030111535685136914,0.0,0.0,0.0,0.0,2.5863781019097587e-06,3.609469461096637e-07,0.0,0.0,9.63742913029364e-07,0.0,-0.03010091930627823,-0.030137404799461365,0.0,0.0,0.0,0.0,4.267873464414151e-06,3.984611680607486e-07,0.0,0.0,3.1818784918868914e-05,0.0,1,0,0,-0.031125029549002647,-0.031125029549002647,1.0316144781165033
393,adam,5e-05,-0.030181751237250865,-0.030185849405825138,0.0,0.0,0.0,0.0,2.6327107747192713e-06,5.333596035939081e-07,0.0,0.0,9.320762686115813e-07,0.0,-0.030180668458342552,-0.03021293319761753,0.0,0.0,0.0,0.0,3.699994749695179e-06,2.4310236312885536e-07,0.0,0.0,2.832064092217479e-05,0.0,1,0,0,-0.031204214319586754,-0.031204214319586754,1.0316961695065985
394,adam,5e-05,-0.030255778110586107,-0.030259836930781603,0.0,0.0,0.0,0.0,2.3363751324723125e-06,7.949370948168166e-07,0.0,0.0,9.278635992870932e-07,0.0,-0.030247842893004417,-0.030287200585007668,0.0,0.0,0.0,0.0,4.690637069870718e-06,1.8609323433338432e-06,0.0,0.0,3.2806219678604975e-05,0.0,1,0,0,-0.031283386051654816,-0.031283386051654816,1.0317778539128115
395,adam,5e-05,-0.030329867615364492,-0.030334067880176008,0.0,0.0,0.0,0.0,2.4349319787120294e-06,7.653242128924376e-07,0.0,0.0,1.0001785781810213e-06,0.0,-0.03033345751464367,-0.030360670760273933,0.0,0.0,0.0,0.0,4.561520199786173e-06,6.419633677978709e-07,0.0,0.0,2.2009146050550044e-05,0.0,1,0,0,-0.031362541019916534,-0.031362541019916534,1.0318595274884832
396,adam,5e-05,-0.03040439705364406,-0.030408322461880744,0.0,0.0,0.0,0.0,2.405791200033036e-06,4.879667727664128e-07,0.0,0.0,1.0318570371481428e-06,0.0,-0.030398709699511528,-0.03043549507856369,0.0,0.0,0.0,0.0,4.033499408251373e-06,2.9273331847434747e-07,0.0,0.0,3.246028791181743e-05,0.0,1,0,0,-0.03144169598817825,-0.03144169598817825,1.03194120752928
397,adam,5e-05,-0.03047828539274633,-0.030482225585728884,0.0,0.0,0.0,0.0,2.3688524635190333e-06,5.972034724521791e-07,0.0,0.0,9.737960304789794e-07,0.0,-0.030473856255412102,-0.03050897642970085,0.0,0.0,0.0,0.0,3.931737865059404e-06,1.291321609642182e-06,0.0,0.0,2.989728091051802e-05,0.0,1,0,0,-0.03152085095643997,-0.03152085095643997,1.0320228940357137
398,adam,5e-05,-0.030551286065019667,-0.030556477373465896,0.0,0.0,0.0,0.0,2.600872321067982e-06,1.5720877151181867e-06,0.0,0.0,1.0183704741706379e-06,0.0,-0.030541671440005302,-0.030583079904317856,0.0,0.0,0.0,0.0,3.747386699615163e-06,1.6927750721151824e-06,0.0,0.0,3.5968423617305234e-05,0.0,1,0,0,-0.03160000592470169,-0.03160000592470169,1.032104587008296
399,adam,5e-05,-0.030626378837041557,-0.03063083253800869,0.0,0.0,0.0,0.0,2.4009378876144183e-06,1.0560939109893752e-06,0.0,0.0,9.964293425923643e-07,0.0,-0.030623430386185646,-0.03065774030983448,0.0,0.0,0.0,0.0,3.943925094063161e-06,6.82138647789543e-07,0.0,0.0,2.9685719709959812e-05,0.0,1,0,0,-0.03167916089296341,-0.03167916089296341,1.032186286447539
400,adam,5e-05,-0.030700323404744267,-0.03070487140212208,0.0,0.0,0.0,0.0,2.408760941818855e-06,1.1475910959291014e-06,0.0,0.0,9.914582861370036e-07,0.0,-0.030698642134666443,-0.030732007697224617,0.0,0.0,0.0,0.0,4.140615601500031e-06,5.068737891633646e-07,0.0,0.0,2.871803917514626e-05,0.0,1,0,0,-0.03175831586122513,-0.03175831586122513,1.0322679923539546
401,adam,5e-05,-0.030775457620620728,-0.030779261840507388,0.0,0.0,0.0,0.0,2.2286117484782153e-06,6.027730634627915e-07,0.0,0.0,9.725409508831717e-07,0.0,-0.030779166147112846,-0.030806753784418106,0.0,0.0,0.0,0.0,4.635405730368802e-06,3.0457508159997815e-07,0.0,0.0,2.26453848881647e-05,0.0,1,0,0,-0.03183747082948685,-0.03183747082948685,1.0323497047280545
402,adam,5e-05,-0.03084903070703149,-0.030853158445097506,0.0,0.0,0.0,0.0,2.36707302292416e-06,7.264907164739043e-07,0.0,0.0,1.0345203627082356e-06,0.0,-0.030842969194054604,-0.030879704281687737,0.0,0.0,0.0,0.0,3.6788612760574324e-06,1.651598154239764e-06,0.0,0.0,3.1403335015056655e-05,0.0,1,0,0,-0.031916625797748566,-0.031916625797748566,1.032431423570351
403,adam,5e-05,-0.030922319274395704,-0.030927274259738624,0.0,0.0,0.0,0.0,2.553133029437049e-06,1.337732799200353e-06,0.0,0.0,1.0639182654870183e-06,0.0,-0.03092074766755104,-0.03095325641334057,0.0,0.0,0.0,0.0,4.4979583435633685e-06,1.1883548722835258e-06,0.0,0.0,2.6822062864084728e-05,0.0,1,0,0,-0.031995780766010284,-0.031995780766010284,1.0325131488813555
404,adam,5e-05,-0.030997282243333757,-0.03100121603347361,0.0,0.0,0.0,0.0,2.471563881556449e-06,4.391193728636722e-07,0.0,0.0,1.0231104283775494e-06,0.0,-0.030995910987257957,-0.031028278172016144,0.0,0.0,0.0,0.0,4.116414856980555e-06,9.732140142659773e-07,0.0,0.0,2.7278059860691428e-05,0.0,1,0,0,-0.032074935734272,-0.032074935734272,1.0325948806615806
405,adam,5e-05,-0.031071178731508553,-0.031075478298589587,0.0,0.0,0.0,0.0,2.6577867231480923e-06,5.904358184594116e-07,0.0,0.0,1.0510549053321938e-06,0.0,-0.031075134873390198,-0.031103691086173058,0.0,0.0,0.0,0.0,4.486836587602738e-06,2.1150762563593162e-07,0.0,0.0,2.3856151528889313e-05,0.0,1,0,0,-0.03215409070253372,-0.03215409070253372,1.0326766189115382
406,adam,5e-05,-0.031144601409323514,-0.031149570364505053,0.0,0.0,0.0,0.0,2.537368899879766e-06,1.3794075899298264e-06,0.0,0.0,1.0522388862455045e-06,0.0,-0.03114950656890869,-0.031177857890725136,0.0,0.0,0.0,0.0,5.125246843817877e-06,7.617447295160673e-07,0.0,0.0,2.2464379071607254e-05,0.0,1,0,0,-0.03223324567079544,-0.03223324567079544,1.0327583636317403
407,adam,5e-05,-0.031218242249451578,-0.03122358419932425,0.0,0.0,0.0,0.0,2.7156161976904514e-06,1.6461851481963663e-06,0.0,0.0,9.804852112438311e-07,0.0,-0.031216418370604515,-0.031251080334186554,0.0,0.0,0.0,0.0,4.061525032739155e-06,1.153777930085198e-06,0.0,0.0,2.9445851396303624e-05,0.0,1,0,0,-0.03231240063905716,-0.03231240063905716,1.0328401148226993
408,adam,5e-05,-0.0312924983445555,-0.03129740688018501,0.0,0.0,0.0,0.0,2.6809918054482296e-06,1.1772596426595783e-06,0.0,0.0,1.0499162534927109e-06,0.0,-0.031291984021663666,-0.03132160007953644,0.0,0.0,0.0,0.0,4.261120466253487e-06,9.575679769113776e-07,0.0,0.0,2.439570198475849e-05,0.0,1,0,0,-0.03239155560731888,-0.03239155560731888,1.0329218724849276
409,adam,5e-05,-0.03136678924784064,-0.031371295684948564,0.0,0.0,0.0,0.0,2.635196565847764e-06,7.864751232489198e-07,0.0,0.0,1.0857073391434824e-06,0.0,-0.031369857490062714,-0.03139929845929146,0.0,0.0,0.0,0.0,4.903731223748764e-06,8.28242832540127e-07,0.0,0.0,2.371133268752601e-05,0.0,1,0,0,-0.0324707105755806,-0.0324707105755806,1.033003636618937
410,adam,5e-05,-0.03144180402159691,-0.031445652013644576,0.0,0.0,0.0,0.0,2.44321962838967e-06,4.809714502229667e-07,0.0,0.0,9.232072919473922e-07,0.0,-0.03144306316971779,-0.031473930925130844,0.0,0.0,0.0,0.0,3.87993441108847e-06,9.914404017763445e-07,0.0,0.0,2.5994659154093824e-05,0.0,1,0,0,-0.032549865543842316,-0.032549865543842316,1.03308540722524
411,adam,5e-05,-0.03151378408074379,-0.031519771786406636,0.0,0.0,0.0,0.0,2.6525594449822165e-06,2.256241730336228e-06,0.0,0.0,1.0787581459226203e-06,0.0,-0.031512271612882614,-0.03154657036066055,0.0,0.0,0.0,0.0,4.133167749387212e-06,4.516748958849348e-06,0.0,0.0,2.565187605796382e-05,0.0,1,0,0,-0.032629020512104034,-0.032629020512104034,1.0331671843043488
412,adam,5e-05,-0.031587268924340606,-0.03159341239370406,0.0,0.0,0.0,0.0,2.817426661749778e-06,2.1938809950938776e-06,0.0,0.0,1.1313635823739787e-06,0.0,-0.03158871829509735,-0.03161792457103729,0.0,0.0,0.0,0.0,4.147780600760598e-06,5.886760163775762e-07,0.0,0.0,2.447154838591814e-05,0.0,1,0,0,-0.03270817548036575,-0.03270817548036575,1.033248967856776
413,adam,5e-05,-0.03166387137025595,-0.03166746790520847,0.0,0.0,0.0,0.0,2.241292747839907e-06,4.4368639606773286e-07,0.0,0.0,9.118819406239709e-07,0.0,-0.03166200965642929,-0.031695328652858734,0.0,0.0,0.0,0.0,3.982770067523234e-06,1.031136889650952e-06,0.0,0.0,2.8305203159106895e-05,0.0,1,0,0,-0.03278733044862747,-0.03278733044862747,1.033330757883034
414,adam,5e-05,-0.03173705097287893,-0.031741638435050845,0.0,0.0,0.0,0.0,2.4602087549396856e-06,1.1509280444244041e-06,0.0,0.0,9.77247736955178e-07,0.0,-0.03173048794269562,-0.03176703676581383,0.0,0.0,0.0,0.0,3.347741767356638e-06,3.9683138197688095e-07,0.0,0.0,3.280129385530017e-05,0.0,1,0,0,-0.03286648541688919,-0.03286648541688919,1.033412554383635
415,adam,5e-05,-0.031812173780053854,-0.03181571140885353,0.0,0.0,0.0,0.0,2.194988503845252e-06,4.136454911929377e-07,0.0,0.0,9.291443774372965e-07,0.0,-0.031804170459508896,-0.03184235841035843,0.0,0.0,0.0,0.0,3.868980002152966e-06,1.586857223401239e-07,0.0,0.0,3.415809624129906e-05,0.0,1,0,0,-0.03294564038515091,-0.03294564038515091,1.0334943573590918
416,adam,5e-05,-0.031884843250736594,-0.03188902675174177,0.0,0.0,0.0,0.0,2.4122192172626455e-06,6.802739989097972e-07,0.0,0.0,1.0910344911962966e-06,0.0,-0.03187774121761322,-0.03191434592008591,0.0,0.0,0.0,0.0,4.229092155583203e-06,1.0479424190634745e-06,0.0,0.0,3.133146674372256e-05,0.0,1,0,0,-0.03302479535341263,-0.03302479535341263,1.0335761668099168
417,adam,5e-05,-0.03195785568095744,-0.03196291020140052,0.0,0.0,0.0,0.0,2.8707961945428906e-06,1.1253255181031818e-06,0.0,0.0,1.0578355471579926e-06,0.0,-0.031964778900146484,-0.03199269622564316,0.0,0.0,0.0,0.0,5.1682764024008065e-06,1.6894643977138912e-06,0.0,0.0,2.106089232256636e-05,0.0,1,0,0,-0.03310395032167435,-0.03310395032167435,1.0336579827366226
418,adam,5e-05,-0.03203217894770205,-0.032036875607445836,0.0,0.0,0.0,0.0,2.6010671803078367e-06,1.0793777969198004e-06,0.0,0.0,1.015860320308093e-06,0.0,-0.03202297165989876,-0.0320638008415699,0.0,0.0,0.0,0.0,4.83218263980234e-06,3.531373749865452e-06,0.0,0.0,3.24658103636466e-05,0.0,1,0,0,-0.033183105289936066,-0.033183105289936066,1.0337398051397215
419,adam,5e-05,-0.03210196318104863,-0.03211052971892059,0.0,0.0,0.0,0.0,3.3506557954865457e-06,3.942019368707861e-06,0.0,0.0,1.2735306960109938e-06,0.0,-0.03210493549704552,-0.03213510662317276,0.0,0.0,0.0,0.0,4.022317170893075e-06,2.860124936887587e-07,0.0,0.0,2.5859410015982576e-05,0.0,1,0,0,-0.033262260258197784,-0.033262260258197784,1.0338216340197268
420,adam,5e-05,-0.03217802010476589,-0.032184639014303684,0.0,0.0,0.0,0.0,3.194013800111861e-06,2.338769151677411e-06,0.0,0.0,1.085551641466509e-06,0.0,-0.03218846395611763,-0.03221222758293152,0.0,0.0,0.0,0.0,5.20827097716392e-06,6.632061513300869e-07,0.0,0.0,1.7892945834319107e-05,0.0,1,0,0,-0.0333414152264595,-0.0333414152264595,1.0339034693771507
421,adam,5e-05,-0.03225286887027323,-0.03225857112556696,0.0,0.0,0.0,0.0,3.0293724577745706e-06,1.4308363915915834e-06,0.0,0.0,1.241917289007688e-06,0.0,-0.032252389937639236,-0.0322868749499321,0.0,0.0,0.0,0.0,6.777106136723887e-06,2.016818143601995e-07,0.0,0.0,2.7509051506058313e-05,0.0,1,0,0,-0.03342057019472122,-0.03342057019472122,1.0339853112125061
422,adam,5e-05,-0.03232636325992644,-0.03233147016726434,0.0,0.0,0.0,0.0,3.4739195342581297e-06,5.11568699401721e-07,0.0,0.0,1.1214676565174386e-06,0.0,-0.032332681119441986,-0.032361194491386414,0.0,0.0,0.0,0.0,4.524663381744176e-06,1.2116788639104925e-06,0.0,0.0,2.2774767785449512e-05,0.0,1,0,0,-0.03349972516298294,-0.03349972516298294,1.034067159526306
423,adam,5e-05,-0.03240164113231003,-0.03240620135329664,0.0,0.0,0.0,0.0,2.6048073920037496e-06,8.003239138076879e-07,0.0,0.0,1.1546388982708322e-06,0.0,-0.03240267559885979,-0.0324336402118206,0.0,0.0,0.0,0.0,4.591243396134814e-06,2.0526513253571466e-06,0.0,0.0,2.4323328034370206e-05,0.0,1,0,0,-0.03357888013124466,-0.03357888013124466,1.0341490143190628
424,adam,5e-05,-0.032475854037329555,-0.03248046012595296,0.0,0.0,0.0,0.0,2.7996417983899846e-06,8.777296436335291e-07,0.0,0.0,9.291624181173574e-07,0.0,-0.03247739374637604,-0.03250887617468834,0.0,0.0,0.0,0.0,4.143975729675731e-06,5.041666781835374e-07,0.0,0.0,2.6837311452254653e-05,0.0,1,0,0,-0.03365803509950638,-0.03365803509950638,1.0342308755912895
425,adam,5e-05,-0.0325502788182348,-0.032554218312725425,0.0,0.0,0.0,0.0,2.3669626756372963e-06,5.183126186025788e-07,0.0,0.0,1.0546052600091116e-06,0.0,-0.032546062022447586,-0.03257943317294121,0.0,0.0,0.0,0.0,3.615205741880345e-06,2.0827853859373135e-06,0.0,0.0,2.7674092052620836e-05,0.0,1,0,0,-0.0337371900677681,-0.0337371900677681,1.034312743343499
426,adam,5e-05,-0.03262264607474208,-0.032628186978399754,0.0,0.0,0.0,0.0,2.707651752587026e-06,1.7703999386498026e-06,0.0,0.0,1.0629308917486924e-06,0.0,-0.03262238949537277,-0.032657280564308167,0.0,0.0,0.0,0.0,4.787742454936961e-06,4.503733634919627e-06,0.0,0.0,2.5602052119211294e-05,0.0,1,0,0,-0.033816345036029816,-0.033816345036029816,1.0343946175762047
427,adam,5e-05,-0.03269493253901601,-0.03270205087028444,0.0,0.0,0.0,0.0,2.913723712083538e-06,3.1090192020855056e-06,0.0,0.0,1.0954617195579885e-06,0.0,-0.03269136697053909,-0.03272723779082298,0.0,0.0,0.0,0.0,4.721681762021035e-06,2.2580541099159745e-06,0.0,0.0,2.889429742936045e-05,0.0,1,0,0,-0.033895500004291534,-0.033895500004291534,1.0344764982899188
428,adam,5e-05,-0.03277084371075034,-0.0327757706400007,0.0,0.0,0.0,0.0,2.7784576275280415e-06,1.2432520666294522e-06,0.0,0.0,9.048167228797865e-07,0.0,-0.032764941453933716,-0.0328020304441452,0.0,0.0,0.0,0.0,4.100538262719056e-06,4.7028964900164283e-07,0.0,0.0,3.251696398365311e-05,0.0,1,0,0,-0.03397465497255325,-0.03397465497255325,1.0345583854851548
429,adam,5e-05,-0.03284438606351614,-0.032849373295903206,0.0,0.0,0.0,0.0,3.0717393428858486e-06,6.229756062126057e-07,0.0,0.0,1.291854463403297e-06,0.0,-0.03284091502428055,-0.032875701785087585,0.0,0.0,0.0,0.0,4.293745405448135e-06,9.560557145960047e-07,0.0,0.0,2.953426337626297e-05,0.0,1,0,0,-0.03405380994081497,-0.03405380994081497,1.0346402791624258
430,adam,5e-05,-0.03291883086785674,-0.03292329772375524,0.0,0.0,0.0,0.0,2.7373110143003032e-06,6.769352349778046e-07,0.0,0.0,1.0525108606884714e-06,0.0,-0.032917119562625885,-0.03294982388615608,0.0,0.0,0.0,0.0,4.6744530664000195e-06,7.941046646919858e-07,0.0,0.0,2.7235861125518568e-05,0.0,1,0,0,-0.03413296490907669,-0.03413296490907669,1.0347221793222448
431,adam,5e-05,-0.03299295390024781,-0.0329971166793257,0.0,0.0,0.0,0.0,2.3552008698857207e-06,8.744272239624706e-07,0.0,0.0,9.342823332758599e-07,0.0,-0.03299245983362198,-0.03302542492747307,0.0,0.0,0.0,0.0,4.234547304804437e-06,6.049945113772992e-07,0.0,0.0,2.8127082259743474e-05,0.0,1,0,0,-0.03421211987733841,-0.03421211987733841,1.0348040859651246
432,adam,5e-05,-0.033066409872844815,-0.0330708296969533,0.0,0.0,0.0,0.0,2.5795647928816834e-06,7.347269459501149e-07,0.0,0.0,1.1056292201772067e-06,0.0,-0.033065587282180786,-0.033096492290496826,0.0,0.0,0.0,0.0,4.188418643025216e-06,2.619978261009237e-07,0.0,0.0,2.6457510102773085e-05,0.0,1,0,0,-0.03429127484560013,-0.03429127484560013,1.034885999091579
433,adam,5e-05,-0.03314052242785692,-0.033144698943942785,0.0,0.0,0.0,0.0,2.6392135623609647e-06,6.197507786964707e-07,0.0,0.0,9.172658117506671e-07,0.0,-0.03313623368740082,-0.0331687293946743,0.0,0.0,0.0,0.0,3.510089982228237e-06,1.072367126653262e-06,0.0,0.0,2.791529732348863e-05,0.0,1,0,0,-0.03437042981386185,-0.03437042981386185,1.034967918702121
434,adam,5e-05,-0.03321448131464422,-0.03321817680262029,0.0,0.0,0.0,0.0,2.2871879039598753e-06,5.521741384129086e-07,0.0,0.0,8.570371221594542e-07,0.0,-0.03321414068341255,-0.033244479447603226,0.0,0.0,0.0,0.0,4.119058303331258e-06,1.4152803373690404e-07,0.0,0.0,2.607699207146652e-05,0.0,1,0,0,-0.034449584782123566,-0.034449584782123566,1.0350498447972638
435,adam,5e-05,-0.03328855149447918,-0.03329211613163352,0.0,0.0,0.0,0.0,2.332145797367957e-06,3.001254231804751e-07,0.0,0.0,9.322909466646934e-07,0.0,-0.03328899294137955,-0.03331659734249115,0.0,0.0,0.0,0.0,3.8135090107971337e-06,5.248594447948562e-07,0.0,0.0,2.326614412595518e-05,0.0,1,0,0,-0.034528739750385284,-0.034528739750385284,1.0351317773775206
436,adam,5e-05,-0.033361019333824515,-0.03336543659679592,0.0,0.0,0.0,0.0,2.493476848997034e-06,8.420415831267292e-07,0.0,0.0,1.0816891347076307e-06,0.0,-0.03336130827665329,-0.03339270502328873,0.0,0.0,0.0,0.0,3.9037413444020785e-06,8.765304642111005e-07,0.0,0.0,2.6617446565069258e-05,0.0,1,0,0,-0.034607894718647,-0.034607894718647,1.0352137164434048
437,adam,5e-05,-0.033435253193601966,-0.033439296996220946,0.0,0.0,0.0,0.0,2.635908245451901e-06,4.3730318388668366e-07,0.0,0.0,9.711119197675089e-07,0.0,-0.03343396633863449,-0.03346497192978859,0.0,0.0,0.0,0.0,5.152929134055739e-06,3.6690269666905806e-07,0.0,0.0,2.548744851083029e-05,0.0,1,0,0,-0.03468704968690872,-0.03468704968690872,1.03529566199543
438,adam,5e-05,-0.033509158762171865,-0.03351320791989565,0.0,0.0,0.0,0.0,2.7051191082705373e-06,4.147253740427459e-07,0.0,0.0,9.28904054120494e-07,0.0,-0.033504292368888855,-0.03353889659047127,0.0,0.0,0.0,0.0,3.6072192415304016e-06,3.154481760248018e-07,0.0,0.0,3.068309888476506e-05,0.0,1,0,0,-0.03476620465517044,-0.03476620465517044,1.0353776140341096
439,adam,5e-05,-0.03358370321802795,-0.03358692419715226,0.0,0.0,0.0,0.0,2.10664941135974e-06,2.828059288972895e-07,0.0,0.0,8.315784221224476e-07,0.0,-0.03358619660139084,-0.03361464664340019,0.0,0.0,0.0,0.0,4.194909706711769e-06,2.680394288745447e-07,0.0,0.0,2.3988097382243723e-05,0.0,1,0,0,-0.03484535962343216,-0.03484535962343216,1.0354595725599567
440,adam,5e-05,-0.03365560411475599,-0.033660313580185175,0.0,0.0,0.0,0.0,2.5314472793525056e-06,1.2842530434653554e-06,0.0,0.0,8.938458684326633e-07,0.0,-0.03365417569875717,-0.03368668258190155,0.0,0.0,0.0,0.0,3.853095677186502e-06,1.9387075553822797e-06,0.0,0.0,2.6716425054473802e-05,0.0,1,0,0,-0.03492451459169388,-0.03492451459169388,1.0355415375734853
441,adam,5e-05,-0.03372937557287514,-0.033734104596078396,0.0,0.0,0.0,0.0,2.551987854815252e-06,1.194052735797868e-06,0.0,0.0,9.832171325996342e-07,0.0,-0.033722348511219025,-0.03376028314232826,0.0,0.0,0.0,0.0,4.114521743758814e-06,3.1504814614891075e-06,0.0,0.0,3.066980207222514e-05,0.0,1,0,0,-0.0350036695599556,-0.0350036695599556,1.0356235090752086
