epoch,optimizer,lr,train_total,train_pde,train_dpde,train_greek_delta,train_greek_gamma,train_greek_vega,train_term,train_low,train_right,train_v_zero,train_no_arbitrage,train_curvature_bulk,val_total,val_pde,val_dpde,val_greek_delta,val_greek_gamma,val_greek_vega,val_term,val_low,val_right,val_v_zero,val_no_arbitrage,val_curvature_bulk,dynamic_refresh,dynamic_refresh_count,loss_log_var_pde,loss_log_var_clamped_pde,loss_weight_pde,loss_log_var_low,loss_log_var_clamped_low,loss_weight_low
64,adam,0.001,-1.0025569424033165,0.013048959372099489,0.0,0.0,0.0,0.0,1.8318680168944927e-17,-1.01560590416193,0.0,0.0,0.0,0.0,-1.010766625404358,0.013339918106794357,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.024106502532959,0.0,0.0,0.0,0.0,0,0,0.0017979043768718839,0.0017979043768718839,0.9982037108850285,-1.024170994758606,-1.024170994758606,2.7847859012714267
65,adam,0.001,-1.0187780857086182,0.012832870066631585,0.0,0.0,0.0,0.0,1.855286797675455e-17,-1.031610943377018,0.0,0.0,0.0,0.0,-1.0270136594772339,0.013094199821352959,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.0401078462600708,0.0,0.0,0.0,0.0,0,0,0.0014921266119927168,0.0014921266119927168,0.998508986055438,-1.0401736497879028,-1.0401736497879028,2.829708349944959
66,adam,0.001,-1.0355395749211311,0.012073924124706537,0.0,0.0,0.0,0.0,1.8552868183549702e-17,-1.0476134940981865,0.0,0.0,0.0,0.0,-1.0432971715927124,0.012825419194996357,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.0561225414276123,0.0,0.0,0.0,0.0,0,0,0.001182490959763527,0.001182490959763527,0.9988182079071763,-1.0561763048171997,-1.0561763048171997,2.8753554598550712
67,adam,0.001,-1.0519880428910255,0.011632106325123459,0.0,0.0,0.0,0.0,1.855286797675455e-17,-1.0636201575398445,0.0,0.0,0.0,0.0,-1.0593336820602417,0.012785681523382664,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.0721193552017212,0.0,0.0,0.0,0.0,0,0,0.0008689064416103065,0.0008689064416103065,0.9991314709482784,-1.0721789598464966,-1.0721789598464966,2.921738920789905
68,adam,0.001,-1.0684882327914238,0.011132735584396869,0.0,0.0,0.0,0.0,1.847480562402882e-17,-1.0796209797263145,0.0,0.0,0.0,0.0,-1.0757237672805786,0.012409084476530552,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.0881328582763672,0.0,0.0,0.0,0.0,0,0,0.0005514462827704847,0.0005514462827704847,0.9994487057357863,-1.0881816148757935,-1.0881816148757935,2.968870611110056
69,adam,0.001,-1.0850597843527794,0.010568405268713832,0.0,0.0,0.0,0.0,1.844878451236125e-17,-1.095628172159195,0.0,0.0,0.0,0.0,-1.093030333518982,0.011097326874732971,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.1041276454925537,0.0,0.0,0.0,0.0,0,0,0.00023011172015685588,0.00023011172015685588,0.9997699147535144,-1.1041842699050903,-1.1041842699050903,3.0167626007905044
70,adam,0.001,-1.1013678088784218,0.010263792762998492,0.0,0.0,0.0,0.0,1.8474805236287906e-17,-1.1116316094994545,0.0,0.0,0.0,0.0,-1.108879804611206,0.011252624914050102,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.1201324462890625,0.0,0.0,0.0,0.0,0,0,-9.516843419987708e-05,-9.516843419987708e-05,1.0000951729628589,-1.1201869249343872,-1.1201869249343872,3.065427154511625
71,adam,0.001,-1.1180493831634521,0.009586459083948284,0.0,0.0,0.0,0.0,1.8500826011913352e-17,-1.1276358366012573,0.0,0.0,0.0,0.0,-1.1253573894500732,0.010785059072077274,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.1361424922943115,0.0,0.0,0.0,0.0,0,0,-0.0004243751463945955,-0.0004243751463945955,1.0004244652062664,-1.136189579963684,-1.136189579963684,3.114876734800052
72,adam,0.001,-1.1343586593866348,0.009281027014367282,0.0,0.0,0.0,0.0,1.829265944501827e-17,-1.143639676272869,0.0,0.0,0.0,0.0,-1.1417666673660278,0.010376335121691227,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.1521430015563965,0.0,0.0,0.0,0.0,0,0,-0.0007575624040327966,-0.0007575624040327966,1.0007578494269054,-1.152192234992981,-1.152192234992981,3.1651240052202123
73,adam,0.001,-1.1506814882159233,0.008964967913925648,0.0,0.0,0.0,0.0,1.8656951544545425e-17,-1.159646451473236,0.0,0.0,0.0,0.0,-1.1590412855148315,0.009108742699027061,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.1681500673294067,0.0,0.0,0.0,0.0,0,0,-0.0010946789989247918,-0.0010946789989247918,1.0010952783786697,-1.1681948900222778,-1.1681948900222778,3.216181833617344
74,adam,0.001,-1.1672731339931488,0.008374772616662085,0.0,0.0,0.0,0.0,1.8344701254763103e-17,-1.1756479144096375,0.0,0.0,0.0,0.0,-1.175092101097107,0.009053980931639671,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.1841460466384888,0.0,0.0,0.0,0.0,0,0,-0.0014357155887410045,-0.0014357155887410045,1.001436746721779,-1.1841975450515747,-1.1841975450515747,3.2680632954128304
75,adam,0.001,-1.1835373863577843,0.00811545891338028,0.0,0.0,0.0,0.0,1.8318680324041292e-17,-1.191652849316597,0.0,0.0,0.0,0.0,-1.1915581226348877,0.008605500683188438,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.2001636028289795,0.0,0.0,0.0,0.0,0,0,-0.0017807033145800233,-0.0017807033145800233,1.0017822897082196,-1.2002002000808716,-1.2002002000808716,3.320781676952686
76,adam,0.001,-1.2001800015568733,0.007478336745407432,0.0,0.0,0.0,0.0,1.852684699433395e-17,-1.2076583355665207,0.0,0.0,0.0,0.0,-1.208363652229309,0.00778738921508193,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.2161509990692139,0.0,0.0,0.0,0.0,0,0,-0.002129798289388418,-0.002129798289388418,1.0021320679207648,-1.2162028551101685,-1.2162028551101685,3.374350478910066
77,adam,0.001,-1.2165258005261421,0.0071318614354822785,0.0,0.0,0.0,0.0,1.8500826167009717e-17,-1.2236576601862907,0.0,0.0,0.0,0.0,-1.2246811389923096,0.007484502624720335,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.2321656942367554,0.0,0.0,0.0,0.0,0,0,-0.002482886891812086,-0.002482886891812086,1.0024859718081085,-1.2322055101394653,-1.2322055101394653,3.428783419742659
78,adam,0.001,-1.2330552712082863,0.006611871358472854,0.0,0.0,0.0,0.0,1.844878446066246e-17,-1.2396671548485756,0.0,0.0,0.0,0.0,-1.2410541772842407,0.007111795246601105,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.2481659650802612,0.0,0.0,0.0,0.0,0,0,-0.0028399864677339792,-0.0028399864677339792,1.0028440230496773,-1.2482081651687622,-1.2482081651687622,3.4840944392058515
79,adam,0.001,-1.249545693397522,0.0061209760897327214,0.0,0.0,0.0,0.0,1.855286792505576e-17,-1.25566665828228,0.0,0.0,0.0,0.0,-1.2565251588821411,0.0076484899036586285,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.2641736268997192,0.0,0.0,0.0,0.0,0,0,-0.0032012001611292362,-0.0032012001611292362,1.003206329474224,-1.264210820198059,-1.264210820198059,3.5402977019225674
80,adam,0.001,-1.2662469819188118,0.005428106436738744,0.0,0.0,0.0,0.0,1.8448784357264884e-17,-1.27167509496212,0.0,0.0,0.0,0.0,-1.273512363433838,0.006666013039648533,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.280178427696228,0.0,0.0,0.0,0.0,0,0,-0.003566557541489601,-0.003566557541489601,1.0035729252758845,-1.280213475227356,-1.280213475227356,3.597407601010691
81,adam,0.001,-1.2825503200292587,0.005123468319652602,0.0,0.0,0.0,0.0,1.870899299239874e-17,-1.28767379373312,0.0,0.0,0.0,0.0,-1.2905139923095703,0.005664459429681301,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.2961784601211548,0.0,0.0,0.0,0.0,0,0,-0.003936000168323517,-0.003936000168323517,1.0039437563898104,-1.2962161302566528,-1.2962161302566528,3.655438761769008
82,adam,0.001,-1.2991812005639076,0.00450038883718662,0.0,0.0,0.0,0.0,1.834470104796795e-17,-1.3036815971136093,0.0,0.0,0.0,0.0,-1.3071542978286743,0.005028479266911745,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.3121827840805054,0.0,0.0,0.0,0.0,0,0,-0.00430958392098546,-0.00430958392098546,1.004318883532124,-1.3122187852859497,-1.3122187852859497,3.7144060454226047
83,adam,0.001,-1.315417617559433,0.004267474781954661,0.0,0.0,0.0,0.0,1.8396742754315205e-17,-1.319685086607933,0.0,0.0,0.0,0.0,-1.3226474523544312,0.005538322497159243,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.328185796737671,0.0,0.0,0.0,0.0,0,0,-0.004687292966991663,-0.004687292966991663,1.004698295508666,-1.3282214403152466,-1.3282214403152466,3.7743245529286837
84,adam,0.001,-1.3321244716644287,0.003561308898497373,0.0,0.0,0.0,0.0,1.8708992785603586e-17,-1.3356857597827911,0.0,0.0,0.0,0.0,-1.3397544622421265,0.004437558352947235,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.3441920280456543,0.0,0.0,0.0,0.0,0,0,-0.0050691720098257065,-0.0050691720098257065,1.0050820419997997,-1.3442225456237793,-1.3442225456237793,3.835203685344385
85,adam,0.001,-1.3485512733459473,0.0031376967090182006,0.0,0.0,0.0,0.0,1.8604909579704228e-17,-1.3516889661550522,0.0,0.0,0.0,0.0,-1.3557531833648682,0.004436796065419912,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.3601900339126587,0.0,0.0,0.0,0.0,0,0,-0.005455289501696825,-0.005455289501696825,1.0054701966888164,-1.3602232933044434,-1.3602232933044434,3.8970633928114564
86,adam,0.001,-1.3648910894989967,0.002800812799250707,0.0,0.0,0.0,0.0,1.8448784305566096e-17,-1.3676919043064117,0.0,0.0,0.0,0.0,-1.3727632761001587,0.0034312992356717587,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.3761945962905884,0.0,0.0,0.0,0.0,0,0,-0.005845567677170038,-0.005845567677170038,1.0058626863477649,-1.3762240409851074,-1.3762240409851074,3.9599208630368747
87,adam,0.001,-1.381518080830574,0.002173785906052217,0.0,0.0,0.0,0.0,1.8448784305566096e-17,-1.3836918696761131,0.0,0.0,0.0,0.0,-1.3892807960510254,0.002914371434599161,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.392195224761963,0.0,0.0,0.0,0.0,0,0,-0.0062400889582931995,-0.0062400889582931995,1.0062595988734877,-1.3922247886657715,-1.3922247886657715,4.02379218938032
88,adam,0.001,-1.3979895636439323,0.0017050101014319807,0.0,0.0,0.0,0.0,1.8474805287986695e-17,-1.399694561958313,0.0,0.0,0.0,0.0,-1.405691385269165,0.002504817210137844,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.408196210861206,0.0,0.0,0.0,0.0,0,0,-0.006638894788920879,-0.006638894788920879,1.00666098110011,-1.4082255363464355,-1.4082255363464355,4.088693724778432
89,adam,0.001,-1.4142478704452515,0.0014471585163846612,0.0,0.0,0.0,0.0,1.865695138944906e-17,-1.4156950265169144,0.0,0.0,0.0,0.0,-1.4215961694717407,0.0026001115329563618,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.4241962432861328,0.0,0.0,0.0,0.0,0,0,-0.007041906472295523,-0.007041906472295523,1.0070667589978153,-1.4242262840270996,-1.4242262840270996,4.15464208593165
90,adam,0.001,-1.4306760653853416,0.0010239723487757146,0.0,0.0,0.0,0.0,1.852684704603274e-17,-1.4317000210285187,0.0,0.0,0.0,0.0,-1.4388351440429688,0.0013628057204186916,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.4401979446411133,0.0,0.0,0.0,0.0,0,0,-0.007449188735336065,-0.007449188735336065,1.007477002963327,-1.4402270317077637,-1.4402270317077637,4.221654157558567
91,adam,0.001,-1.447470210492611,0.00022664968855679035,0.0,0.0,0.0,0.0,1.8682972113375718e-17,-1.4476968795061111,0.0,0.0,0.0,0.0,-1.4554057121276855,0.0007922202348709106,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.45619797706604,0.0,0.0,0.0,0.0,0,0,-0.007860795594751835,-0.007860795594751835,1.007891772763642,-1.4562277793884277,-1.4562277793884277,4.289747096718921
92,adam,0.001,-1.4638494104146957,-0.0001479077327530831,0.0,0.0,0.0,0.0,1.847480539138427e-17,-1.463701494038105,0.0,0.0,0.0,0.0,-1.4716973304748535,0.0005016820505261421,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.4721989631652832,0.0,0.0,0.0,0.0,0,0,-0.00827686209231615,-0.00827686209231615,1.008311210014303,-1.4722285270690918,-1.4722285270690918,4.358938337206301
93,adam,0.001,-1.4804621040821075,-0.0007571505266241729,0.0,0.0,0.0,0.0,1.847480539138427e-17,-1.4797049537301064,0.0,0.0,0.0,0.0,-1.4876459836959839,0.000556187704205513,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.4882022142410278,0.0,0.0,0.0,0.0,0,0,-0.00869721919298172,-0.00869721919298172,1.0087351498879387,-1.4882292747497559,-1.4882292747497559,4.429245594011716
94,adam,0.001,-1.496809296309948,-0.0011091033229604363,0.0,0.0,0.0,0.0,1.8240617790369803e-17,-1.4957002103328705,0.0,0.0,0.0,0.0,-1.5037461519241333,0.0004664938896894455,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.5042126178741455,0.0,0.0,0.0,0.0,0,0,-0.009122016839683056,-0.009122016839683056,1.0091637492333074,-1.50423002243042,-1.50423002243042,4.500686867859151
95,adam,0.001,-1.513212375342846,-0.0015068836801219732,0.0,0.0,0.0,0.0,1.850082632210608e-17,-1.5117054879665375,0.0,0.0,0.0,0.0,-1.5185608863830566,0.0016480423510074615,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.5202089548110962,0.0,0.0,0.0,0.0,0,0,-0.009551203809678555,-0.009551203809678555,1.009596962123084,-1.520230770111084,-1.520230770111084,4.573280449814279
96,adam,0.001,-1.5285471007227898,-0.0008408983412664384,0.0,0.0,0.0,0.0,1.8396742754315205e-17,-1.5277061834931374,0.0,0.0,0.0,0.0,-1.5364904403686523,-0.00027063116431236267,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.536219835281372,0.0,0.0,0.0,0.0,0,0,-0.009984434582293034,-0.009984434582293034,1.0100344453537704,-1.536231517791748,-1.536231517791748,4.647044925967514
97,adam,0.001,-1.5455046519637108,-0.0017967379826586694,0.0,0.0,0.0,0.0,1.8474805339685483e-17,-1.5437079146504402,0.0,0.0,0.0,0.0,-1.5541951656341553,-0.0019949786365032196,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.552200198173523,0.0,0.0,0.0,0.0,0,0,-0.010422233492136002,-0.010422233492136002,1.0104767341425605,-1.552232265472412,-1.552232265472412,4.721999182192598
98,adam,0.001,-1.5620325058698654,-0.0023233636165969074,0.0,0.0,0.0,0.0,1.842276352994065e-17,-1.5597091391682625,0.0,0.0,0.0,0.0,-1.5710185766220093,-0.002805161289870739,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.5682134628295898,0.0,0.0,0.0,0.0,0,0,-0.01086440496146679,-0.01086440496146679,1.0109236369213688,-1.5682330131530762,-1.5682330131530762,4.798162408981935
99,adam,0.001,-1.5793521776795387,-0.0036414865753613412,0.0,0.0,0.0,0.0,1.847480539138427e-17,-1.5757106989622116,0.0,0.0,0.0,0.0,-1.587239146232605,-0.0030387630686163902,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.584200382232666,0.0,0.0,0.0,0.0,0,0,-0.011311368085443974,-0.011311368085443974,1.0113755835024334,-1.5842337608337402,-1.5842337608337402,4.875554106359924
100,adam,0.001,-1.5960162281990051,-0.004302308720070869,0.0,0.0,0.0,0.0,1.8604909631403016e-17,-1.5917139202356339,0.0,0.0,0.0,0.0,-1.60379159450531,-0.003574657253921032,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.6002169847488403,0.0,0.0,0.0,0.0,0,0,-0.011763012036681175,-0.011763012036681175,1.01183246833402,-1.6002345085144043,-1.6002345085144043,4.954194088875538
101,adam,0.001,-1.6125794723629951,-0.004869377298746258,0.0,0.0,0.0,0.0,1.8318680272342504e-17,-1.6077100858092308,0.0,0.0,0.0,0.0,-1.620237946510315,-0.004021880216896534,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.6162160634994507,0.0,0.0,0.0,0.0,0,0,-0.01221935823559761,-0.01221935823559761,1.0122943196089063,-1.6162352561950684,-1.6162352561950684,5.034102490675433
102,adam,0.001,-1.6288133561611176,-0.0050955873157363385,0.0,0.0,0.0,0.0,1.855286797675455e-17,-1.6237177848815918,0.0,0.0,0.0,0.0,-1.6366795301437378,-0.0044671231880784035,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.6322124004364014,0.0,0.0,0.0,0.0,0,0,-0.01268022507429123,-0.01268022507429123,1.0127609600130965,-1.6322360038757324,-1.6322360038757324,5.115299770658874
103,adam,0.001,-1.6454011797904968,-0.005685407464625314,0.0,0.0,0.0,0.0,1.857888859728363e-17,-1.6397157907485962,0.0,0.0,0.0,0.0,-1.653033971786499,-0.0048169661313295364,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.648216962814331,0.0,0.0,0.0,0.0,0,0,-0.013145689852535725,-0.013145689852535725,1.0132324742968963,-1.6482367515563965,-1.6482367515563965,5.197806717715825
104,adam,0.001,-1.6620240956544876,-0.00630773717421107,0.0,0.0,0.0,0.0,1.8604909734800593e-17,-1.655716359615326,0.0,0.0,0.0,0.0,-1.669726848602295,-0.0055064549669623375,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.6642204523086548,0.0,0.0,0.0,0.0,0,0,-0.013615828938782215,-0.013615828938782215,1.01370894648184,-1.6642374992370605,-1.6642374992370605,5.281644456049508
105,adam,0.001,-1.6786850616335869,-0.006964614673051983,0.0,0.0,0.0,0.0,1.8474805287986695e-17,-1.671720452606678,0.0,0.0,0.0,0.0,-1.6863123178482056,-0.0060919784009456635,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.680220365524292,0.0,0.0,0.0,0.0,0,0,-0.014090711250901222,-0.014090711250901222,1.014190453250636,-1.6802382469177246,-1.6802382469177246,5.366834450584822
106,adam,0.001,-1.6953240856528282,-0.007603860809467733,0.0,0.0,0.0,0.0,1.831868006554735e-17,-1.6877202317118645,0.0,0.0,0.0,0.0,-1.702986478805542,-0.006766547914594412,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.6962199211120605,0.0,0.0,0.0,0.0,0,0,-0.014570376835763454,-0.014570376835763454,1.014677042198213,-1.6962389945983887,-1.6962389945983887,5.453398512463993
107,adam,0.001,-1.7118721678853035,-0.008151698479196057,0.0,0.0,0.0,0.0,1.8943180645111996e-17,-1.7037204653024673,0.0,0.0,0.0,0.0,-1.71919584274292,-0.0069706616923213005,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.7122251987457275,0.0,0.0,0.0,0.0,0,0,-0.015054836869239807,-0.015054836869239807,1.0151687317643991,-1.7122397422790527,-1.7122397422790527,5.541358804630872
108,adam,0.001,-1.7282582446932793,-0.008535248780390248,0.0,0.0,0.0,0.0,1.868297200997814e-17,-1.7197230085730553,0.0,0.0,0.0,0.0,-1.7358167171478271,-0.007591485045850277,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.7282252311706543,0.0,0.0,0.0,0.0,0,0,-0.015544021502137184,-0.015544021502137184,1.0156654581933384,-1.7282404899597168,-1.7282404899597168,5.630737847505296
109,adam,0.001,-1.7448525577783585,-0.009127696161158383,0.0,0.0,0.0,0.0,1.8578888648982418e-17,-1.7357248440384865,0.0,0.0,0.0,0.0,-1.7522541284561157,-0.00802584271878004,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.7442282438278198,0.0,0.0,0.0,0.0,0,0,-0.016037937253713608,-0.016037937253713608,1.016167235269072,-1.7442412376403809,-1.7442412376403809,5.721558524748978
110,adam,0.001,-1.7614496126770973,-0.009726261952891946,0.0,0.0,0.0,0.0,1.8761034750444784e-17,-1.7517233565449715,0.0,0.0,0.0,0.0,-1.7692431211471558,-0.009015314280986786,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.7602277994155884,0.0,0.0,0.0,0.0,0,0,-0.016536762937903404,-0.016536762937903404,1.016674252031435,-1.760241985321045,-1.760241985321045,5.813844089124399
111,adam,0.001,-1.7780071049928665,-0.010279405221808702,0.0,0.0,0.0,0.0,1.8917160024582916e-17,-1.7677277028560638,0.0,0.0,0.0,0.0,-1.786143183708191,-0.009920588694512844,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.776222586631775,0.0,0.0,0.0,0.0,0,0,-0.017040440812706947,-0.017040440812706947,1.0171864573404779,-1.776242733001709,-1.776242733001709,5.907618168448194
112,adam,0.001,-1.7942570894956589,-0.010529315914027393,0.0,0.0,0.0,0.0,1.8630930665522403e-17,-1.7837277576327324,0.0,0.0,0.0,0.0,-1.8026400804519653,-0.010417331010103226,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.7922227382659912,0.0,0.0,0.0,0.0,0,0,-0.01754900813102722,-0.01754900813102722,1.0177038966945389,-1.792243480682373,-1.792243480682373,6.002904771640574
113,adam,0.001,-1.8106468617916107,-0.01091871439712122,0.0,0.0,0.0,0.0,1.876103485384236e-17,-1.7997281476855278,0.0,0.0,0.0,0.0,-1.819022297859192,-0.010802838951349258,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.8082194328308105,0.0,0.0,0.0,0.0,0,0,-0.018062284216284752,-0.018062284216284752,1.0182263938477611,-1.808244228363037,-1.808244228363037,6.099728294872307
114,adam,0.001,-1.8270943090319633,-0.01136408984893933,0.0,0.0,0.0,0.0,1.8656951286051484e-17,-1.8157302290201187,0.0,0.0,0.0,0.0,-1.8357815742492676,-0.011550997383892536,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.8242305517196655,0.0,0.0,0.0,0.0,0,0,-0.018580570816993713,-0.018580570816993713,1.0187542637263067,-1.8242449760437012,-1.8242449760437012,6.198113527810864
115,adam,0.001,-1.8438437581062317,-0.012115682067815214,0.0,0.0,0.0,0.0,1.8422763788434592e-17,-1.8317280933260918,0.0,0.0,0.0,0.0,-1.8520780801773071,-0.011844237335026264,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.8402338027954102,0.0,0.0,0.0,0.0,0,0,-0.019103767350316048,-0.019103767350316048,1.0192874118838677,-1.8402457237243652,-1.8402457237243652,6.298085659967294
116,adam,0.001,-1.860368326306343,-0.012634562503080815,0.0,0.0,0.0,0.0,1.8787055370973864e-17,-1.8477337658405304,0.0,0.0,0.0,0.0,-1.8678176403045654,-0.011591068468987942,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.8562265634536743,0.0,0.0,0.0,0.0,0,0,-0.019631989300251007,-0.019631989300251007,1.0198259640931442,-1.8562464714050293,-1.8562464714050293,6.399670287145485
117,adam,0.001,-1.8768965676426888,-0.013164579519070685,0.0,0.0,0.0,0.0,1.8839097232417485e-17,-1.863731987774372,0.0,0.0,0.0,0.0,-1.885046124458313,-0.0128062404692173,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.8722398281097412,0.0,0.0,0.0,0.0,0,0,-0.02016524039208889,-0.02016524039208889,1.020369932424945,-1.8722472190856934,-1.8722472190856934,6.5028934179954385
118,adam,0.001,-1.8937393724918365,-0.01400703442050144,0.0,0.0,0.0,0.0,1.860490952800544e-17,-1.8797323554754257,0.0,0.0,0.0,0.0,-1.901383876800537,-0.013152193278074265,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.888231635093689,0.0,0.0,0.0,0.0,0,0,-0.020703693851828575,-0.020703693851828575,1.0209195020908393,-1.8882479667663574,-1.8882479667663574,6.60778148067225
119,adam,0.001,-1.9105324745178223,-0.01479444862343371,0.0,0.0,0.0,0.0,1.8735013768024185e-17,-1.895738035440445,0.0,0.0,0.0,0.0,-1.9184507131576538,-0.014216994866728783,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.904233694076538,0.0,0.0,0.0,0.0,0,0,-0.02124733477830887,-0.02124733477830887,1.0214746666062204,-1.9042487144470215,-1.9042487144470215,6.714361329602493
120,adam,0.001,-1.927163876593113,-0.015427809557877481,0.0,0.0,0.0,0.0,1.8500826270407293e-17,-1.91173604875803,0.0,0.0,0.0,0.0,-1.9348844289779663,-0.014648172073066235,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.9202362298965454,0.0,0.0,0.0,0.0,0,0,-0.021796248853206635,-0.021796248853206635,1.022035522344594,-1.9202494621276855,-1.9202494621276855,6.822660252359741
121,adam,0.001,-1.9437938183546066,-0.01605626428499818,0.0,0.0,0.0,0.0,1.863093045872725e-17,-1.9277375489473343,0.0,0.0,0.0,0.0,-1.9515057802200317,-0.015268709510564804,0.0,0.0,0.0,0.0,1.7941205033501573e-17,-1.936237096786499,0.0,0.0,0.0,0.0,0,0,-0.022350389510393143,-0.022350389510393143,1.0226020307287815,-1.9362502098083496,-1.9362502098083496,6.93270597665099
